Mol,HFE,Temp,hnc_w_40,hnc_w_80,hnc_w_120,hnc_w_160,hnc_w_200,hnc_w_240,hnc_w_280,hnc_w_320,hnc_w_360,hnc_w_400,hnc_w_440,hnc_w_480,hnc_w_520,hnc_w_560,hnc_w_600,hnc_w_640,hnc_w_680,hnc_w_720,hnc_w_760,hnc_w_800,hnc_w_840,hnc_w_880,hnc_w_920,hnc_w_960,hnc_w_1000,hnc_w_1040,hnc_w_1080,hnc_w_1120,hnc_w_1160,hnc_w_1200,hnc_w_1240,hnc_w_1280,hnc_w_1320,hnc_w_1360,hnc_w_1400,hnc_w_1440,hnc_w_1480,hnc_w_1520,hnc_w_1560,hnc_w_1600,hnc_w_1640,hnc_w_1680,hnc_w_1720,hnc_w_1760,hnc_w_1800,hnc_w_1840,hnc_w_1880,hnc_w_1920,hnc_w_1960,hnc_w_2000,hnc_w_2040,hnc_w_2080,hnc_w_2120,hnc_w_2160,hnc_w_2200,hnc_w_2240,hnc_w_2280,hnc_w_2320,hnc_w_2360,hnc_w_2400,hnc_w_2440,hnc_w_2480,hnc_w_2520,hnc_w_2560,hnc_w_2600,hnc_w_2640,hnc_w_2680,hnc_w_2720,hnc_w_2760,hnc_w_2800,hnc_w_2840,hnc_w_2880,hnc_w_2920,hnc_w_2960,hnc_w_3000,hnc_w_3040,hnc_w_3080,hnc_w_3120,hnc_w_3160,hnc_w_3200,hnc_w_3240,hnc_w_3280,hnc_w_3320,hnc_w_3360,hnc_w_3400,hnc_w_3440,hnc_w_3480,hnc_w_3520,hnc_w_3560,hnc_w_3600,hnc_w_3640,hnc_w_3680,hnc_w_3720,hnc_w_3760,hnc_w_3800,hnc_w_3840,hnc_w_3880,hnc_w_3920,hnc_w_3960,hnc_w_4000,hnc_w_4040,hnc_w_4080,hnc_w_4120,hnc_w_4160,hnc_w_4200,hnc_w_4240,hnc_w_4280,hnc_w_4320,hnc_w_4360,hnc_w_4400,hnc_w_4440,hnc_w_4480,hnc_w_4520,hnc_w_4560,hnc_w_4600,hnc_w_4640,hnc_w_4680,hnc_w_4720,hnc_w_4760,hnc_w_4800,hnc_w_4840,hnc_w_4880,hnc_w_4920,hnc_w_4960,hnc_w_5000,hnc_w_5040,hnc_w_5080,hnc_w_5120,hnc_w_5160,hnc_w_5200,hnc_w_5240,hnc_w_5280,hnc_w_5320,hnc_w_5360,hnc_w_5400,hnc_w_5440,hnc_w_5480,hnc_w_5520,hnc_w_5560,hnc_w_5600,hnc_w_5640,hnc_w_5680,hnc_w_5720,hnc_w_5760,hnc_w_5800,hnc_w_5840,hnc_w_5880,hnc_w_5920,hnc_w_5960,hnc_w_6000,hnc_w_6040,hnc_w_6080,hnc_w_6120,hnc_w_6160,hnc_w_6200,hnc_w_6240,hnc_w_6280,hnc_w_6320,hnc_w_6360,hnc_w_6400
0245thi,-1.42,298,0.028154086,0.113857385,0.256538181,0.455099013,0.707605448,1.010975885,1.361113981,1.753636402,2.184633639,2.650871279,3.149517405,3.678041093,4.234040294,4.815694439,5.421879383,6.052196213,6.705978848,7.381215787,8.074399401,8.781310295,9.498037374,10.22168943,10.95109561,11.68800117,12.43794638,13.2095643,14.01194046,14.85359545,15.74737862,16.71930314,17.8148581,19.09792096,20.63518524,22.32456194,23.38085906,22.62286015,20.05325313,17.13453062,15.43627763,15.70105243,17.89000598,21.53280565,25.6732927,28.16903894,25.76125787,16.25262849,0.593745666,-17.67437047,-34.61644007,-47.23092609,-54.84873413,-58.71462227,-60.01485637,-59.2963427,-56.20481703,-49.56899317,-38.20646152,-21.98798555,-2.290785315,18.52069692,38.05910864,54.43991056,65.75620425,72.47037884,75.61667602,75.89546408,73.73563925,69.43650864,63.31264635,55.75645315,47.20395188,38.06837714,28.69174939,19.33763371,10.23004578,1.613833499,-6.262290567,-13.09579501,-18.60099771,-22.58149017,-24.97157943,-25.80361245,-25.21752509,-23.46069858,-20.85418281,-17.73016871,-14.38406088,-11.06655718,-7.994978548,-5.347937634,-3.236795017,-1.713397643,-0.796344741,-0.474401151,-0.725417783,-1.521879342,-2.800849523,-4.412183824,-6.168128836,-7.868317866,-9.322847399,-10.38231212,-10.96615024,-11.06044196,-10.68711715,-9.91098568,-8.808694924,-7.430793674,-5.791564839,-3.890298284,-1.768634217,0.453533626,2.608515422,4.547208967,6.164993045,7.376004425,8.122848556,8.386007839,8.171930062,7.508286656,6.437995432,5.013752552,3.302525837,1.388001469,-0.635559478,-2.673178649,-4.638819915,-6.461503588,-8.085600184,-9.47033201,-10.5748691,-11.34253286,-11.71558166,-11.66010592,-11.18417344,-10.33317165,-9.164785501,-7.74759935,-6.156000401,-4.466813585,-2.759696031,-1.099701321,0.461373983,1.881830778,3.12941101,4.180810512,5.021536281,5.645942384,6.055540305,6.258361301,6.268071062,6.103493517,5.788388981,5.349729756,4.816022773,4.215401784,3.574249257,2.916203271,2.261640961,1.627308611
0048pro,-4.76,298,0.033796102,0.136970671,0.309366982,0.550179856,0.858169202,1.231990748,1.669859243,2.16912163,2.727751135,3.34725817,4.022632548,4.746819186,5.514151726,6.321010165,7.165337479,8.045590923,8.959197011,9.900323517,10.86099906,11.83181976,12.80343639,13.76684832,14.71921162,15.65837911,16.58901788,17.52384411,18.4778839,16.77341141,-21.44402026,-59.21026966,-68.32800496,-60.98373875,-49.63184531,-42.07351752,-34.83639311,-27.95580479,-17.88691699,-5.191373161,8.057710277,20.32761994,30.86984771,39.44434743,46.00649459,50.35722458,51.86634027,49.56978807,42.86535787,32.21889925,18.7201904,3.482511721,-11.21891598,-22.47299814,-25.26044482,-12.68506842,18.28197782,58.69534252,86.67939907,103.2317956,111.5301759,113.5893643,110.6596595,103.6679896,93.14420961,79.41320277,63.68833866,47.01315604,30.22084366,13.89080723,-1.498796675,-15.39410903,-27.97723652,-39.46382031,-49.73655662,-58.317865,-64.48039797,-67.82027277,-68.68340301,-67.67548471,-65.2922737,-61.90933675,-57.89011047,-53.62148494,-48.99379435,-43.88746098,-38.31817029,-32.42552055,-26.46420604,-20.65365159,-15.17783774,-10.13698832,-5.511629017,-1.248013316,2.695889884,6.333255319,9.6861737,12.79428791,15.71637198,18.5215646,21.1602201,23.57621565,25.63764023,27.15809234,27.91051219,27.77361323,26.78004737,25.15227054,23.15045601,20.99247278,18.8354586,16.75691667,14.76774331,12.8455117,10.96758128,9.067813921,7.046435436,4.792102101,2.237663523,-0.60498337,-3.641647406,-6.719557695,-9.67840014,-12.37609049,-14.70272557,-16.59701179,-18.01451756,-18.96042971,-19.46211814,-19.55059649,-19.25654637,-18.61301108,-17.66076048,-16.43344727,-14.96691167,-13.29883349,-11.47677979,-9.548251353,-7.55761405,-5.550002104,-3.569637794,-1.657034635,0.153411258,1.833962372,3.361541464,4.718417255,5.893274475,6.879907909,7.67544149,8.280609305,8.698584301,8.934077373,8.992555395,8.877106193,8.596235601,8.162574839,7.590081781,6.895572293,6.099197261,5.219051495,4.274541468,3.286438241
0061tet,-3.47,298,0.032805828,0.133184128,0.301742728,0.539174169,0.846210385,1.222426687,1.664130342,2.164182591,2.715304147,3.312787124,3.953734898,4.636132911,5.35974028,6.125101447,6.931984474,7.779439292,8.665586424,9.586729765,10.53834221,11.5156159,12.51329959,13.52604073,14.54974851,15.58327893,16.63043145,17.70271643,18.81847516,20.0010795,21.28031197,22.67874344,23.72405668,20.24342082,6.417510151,-11.78412056,-21.75121793,-22.28906012,-17.14139198,-8.77878508,0.176816394,8.444457341,15.77489997,22.1805005,27.59242744,31.4462155,32.52027234,29.5512739,22.29521584,11.98831473,0.752740813,-9.296482391,-16.7325711,-20.29809865,-18.64139133,-10.28449481,4.478273333,22.90608939,41.08814732,55.0603436,62.72318434,65.2854532,63.85865174,59.45242304,52.97134585,45.46429241,37.83966726,30.14021651,22.52794261,15.13927847,8.145825867,1.486648743,-4.91572613,-11.0773178,-16.93385962,-22.33687691,-27.07494563,-30.89833148,-33.65685363,-35.32498264,-35.98145607,-35.66847021,-34.37163378,-32.07655488,-28.77889589,-24.49701872,-19.35135401,-13.64229412,-7.844244164,-2.467419424,2.093082359,5.600536836,8.001340053,9.390860029,9.960484152,9.943592275,9.56122451,9.000333634,8.388300689,7.786504297,7.212644115,6.672135487,6.173982969,5.736064858,5.377667416,5.094293906,4.846758066,4.588155522,4.281824502,3.917301456,3.512943144,3.106320422,2.695547973,2.21763668,1.581332517,0.713361783,-0.420496437,-1.806343136,-3.383889182,-5.078500091,-6.8132643,-8.51169022,-10.10435165,-11.5174237,-12.68614617,-13.57139539,-14.1401309,-14.37541276,-14.28187522,-13.88510611,-13.21611398,-12.30593856,-11.18203999,-9.871657819,-8.407507987,-6.827531645,-5.16975618,-3.47298638,-1.772618305,-0.101505857,1.509055025,3.028832603,4.427905647,5.679296218,6.76045742,7.65343987,8.345814472,8.830193168,9.103770128,9.173183616,9.050214104,8.750743107,8.293858452,7.700747776,6.99354239,6.194741278,5.32724685,4.412054696,3.469035972,2.517849883,1.576431551,0.66007749
0098met,-2.57,298,0.054921481,0.221996716,0.499895676,0.887108311,1.382341962,1.983987064,2.689137551,3.493422443,4.392227342,5.381334138,6.455624752,7.609443822,8.838836264,10.14098618,11.51032553,12.93923948,14.42011756,15.94454014,17.50189967,19.08083589,20.67334581,22.27356801,23.87495074,25.47554413,27.08239652,28.71098653,30.3830099,32.12869512,33.99499207,36.00880658,36.81301427,26.9381603,-2.52934411,-35.00592632,-50.34303856,-51.0773843,-42.40204213,-28.72219088,-14.45815807,-1.575618867,9.870901899,20.20988542,29.63325221,37.62894145,42.51996436,41.99346069,34.89235242,22.55048941,8.17986553,-4.895099764,-14.17888434,-16.33144559,-6.661636082,19.0678683,59.46063345,106.025763,142.8771879,165.5173625,174.8639811,172.4888349,161.330958,144.6043344,124.6328272,102.2655533,78.67515914,54.92787804,31.71255818,9.309471063,-11.53979889,-30.79924582,-48.64225855,-65.06379422,-79.86102241,-92.63476889,-102.8695975,-110.2278509,-114.5718054,-115.8425963,-114.0373148,-109.3663941,-102.128548,-92.65436527,-81.23130145,-68.23609982,-54.19524448,-39.78712592,-25.69668486,-12.49140902,-0.458322958,10.30525696,19.73134619,27.77662176,34.41230965,39.65069833,43.54299908,46.22196128,47.84378731,48.49616293,48.18372153,46.82407666,44.37750824,40.96496261,36.77305002,32.03672543,27.02598904,22.03469833,17.33857135,13.1506252,9.558331045,6.488106443,3.803974286,1.340907773,-1.071482109,-3.560721233,-6.170832387,-8.869814026,-11.60739903,-14.33862942,-17.04195659,-19.69414203,-22.22447052,-24.55984464,-26.60641447,-28.26389712,-29.45587703,-30.1640471,-30.41073078,-30.23259357,-29.6338201,-28.56412396,-26.96210494,-24.8083591,-22.14472588,-19.05177781,-15.61350837,-11.88484321,-7.906336967,-3.734455941,0.541168209,4.800427251,8.895915248,12.67149822,15.99159494,18.76472404,20.94304817,22.50256506,23.4347193,23.73357909,23.41023974,22.5141703,21.13142519,19.3576283,17.26978262,14.92410688,12.36722755,9.646735239,6.822181634,3.971053646,1.169094563,-1.505502658
0073pen,-3.03,298,0.048623295,0.196107784,0.440217475,0.778311301,1.208021016,1.726850383,2.331128935,3.016021459,3.776979719,4.609463547,5.507467645,6.465085473,7.478332065,8.543691737,9.655582006,10.80880562,11.99974893,13.22450927,14.47764538,15.75268474,17.04224502,18.33770614,19.63008866,20.9152908,22.19717473,23.48722738,24.80211955,26.16511667,27.61575906,29.1769539,29.63390119,20.85368228,-3.691401738,-27.8784587,-36.40437385,-34.79003533,-27.57893338,-17.54372081,-7.123419835,1.619831511,8.823081389,14.89424195,20.225998,24.94453194,28.34843256,28.71085806,24.52018731,16.06694223,5.465176972,-4.647839091,-11.87399081,-13.28388232,-5.124010203,15.56811717,46.74765999,78.8023905,97.35989784,104.5578632,104.2466557,99.47723021,92.17722623,83.37536821,73.91781548,63.93662507,53.4136655,42.63095432,31.70273912,20.56501207,9.199365283,-2.387042174,-13.93222183,-24.89347471,-35.03663018,-43.97682911,-51.30284185,-56.76755162,-60.42997667,-62.39033205,-62.61643124,-61.08400677,-57.97267003,-53.57767592,-48.23355905,-42.19727623,-35.72461695,-29.09286446,-22.55603079,-16.29534551,-10.42219859,-4.971542312,-0.028401783,4.2587682,7.778143549,10.46653599,12.33280198,13.48603454,14.13700451,14.52934406,14.85038059,15.22328341,15.67569413,16.13231064,16.46350217,16.56647872,16.41501949,16.05203808,15.5236218,14.85060331,14.01868592,12.99282928,11.73619595,10.21625367,8.421775971,6.382140967,4.139333975,1.745532736,-0.744409259,-3.284374473,-5.842972624,-8.369425218,-10.78205168,-13.01358133,-14.988783,-16.6545601,-17.9822682,-18.95446988,-19.56291181,-19.81200617,-19.70438616,-19.216032,-18.32612821,-17.0375055,-15.38249381,-13.41425197,-11.19540624,-8.787540478,-6.23959276,-3.600112793,-0.928529288,1.698093736,4.186127202,6.439085671,8.37395753,9.937658187,11.10766372,11.89691332,12.33407839,12.45293795,12.28637487,11.87416234,11.26158283,10.48555248,9.570519449,8.532350987,7.384524475,6.143773775,4.831999045,3.480261831,2.122273945,0.798030378
0223die,-1.63,298,0.047170182,0.191012411,0.43137297,0.76794352,1.199855265,1.725174674,2.340429183,3.040400435,3.818444351,4.667612858,5.581873992,6.556564764,7.587921032,8.672303092,9.805598748,10.98288425,12.19843246,13.44648484,14.72161031,16.01857253,17.33216324,18.65818038,19.99471627,21.34326575,22.71034059,24.10790498,25.55418788,27.08074665,28.73918882,30.58529089,32.65340513,34.94927482,37.4601505,40.16434346,43.02023454,45.9113888,48.49423279,50.0325991,49.87161176,48.23886661,46.104029,44.34757076,43.04100357,40.97059271,35.94209167,26.15715845,11.60595754,-5.771878862,-23.08296004,-37.81389723,-48.86102563,-56.06966105,-60.14251208,-61.88489574,-61.82879173,-60.09589073,-56.27949985,-49.41958096,-38.23312589,-22.06633845,-1.74838562,20.48490569,41.77153964,58.76408973,70.04593658,76.74762074,79.76093648,79.74094415,77.17858302,72.48847593,66.07230502,58.34636101,49.71736139,40.52548747,31.03632236,21.48144427,12.16445234,3.243444226,-5.107659899,-12.65563491,-19.13134652,-24.28705658,-27.94880012,-30.10671848,-30.92086872,-30.63602351,-29.52226428,-27.8476304,-25.86288375,-23.78409381,-21.79144172,-20.02004879,-18.56721557,-17.49264371,-16.801878,-16.43600329,-16.27937319,-16.20173155,-16.09458111,-15.88727498,-15.57234389,-15.15988062,-14.64318503,-13.98171336,-13.11445476,-11.97953087,-10.55829436,-8.882582105,-6.968984796,-4.814924664,-2.420149126,0.194642625,2.98247161,5.864922918,8.730808234,11.44826011,13.88890192,15.93325881,17.49436994,18.54549823,19.10679402,19.20661852,18.86740265,18.10116125,16.91244493,15.32414539,13.39481829,11.2069944,8.845236388,6.380062617,3.863732711,1.339109827,-1.146893594,-3.539029413,-5.787054725,-7.850749103,-9.690438067,-11.26991295,-12.55035412,-13.49674857,-14.08997565,-14.32940366,-14.23111673,-13.82546228,-13.14940353,-12.24980113,-11.17423234,-9.969430441,-8.681656133,-7.356404313,-6.03626676,-4.759204209,-3.558146504,-2.4553434,-1.463637112,-0.589997832,0.160678145,0.781908895,1.268581668,1.620975173
test1002,-5,298,0.044925436,0.181786929,0.409967626,0.728591882,1.136826547,1.633571928,2.216322216,2.880438494,3.620433931,4.432269469,5.314552604,6.267814369,7.293079632,8.38978423,9.554903052,10.78318827,12.06724601,13.39849609,14.76808191,16.16775042,17.59048352,19.03078315,20.48491922,21.95210824,23.43574587,24.94273911,26.48062509,28.05840557,29.69405777,31.41499366,33.1283338,33.32343542,27.87440115,15.6792145,1.836887884,-8.472030128,-13.78352518,-15.01862202,-13.5605717,-10.4601318,-6.369735807,-1.740846334,2.709742829,5.440309235,4.500425327,-1.01589996,-10.09250649,-20.36443169,-29.34054808,-35.44509914,-37.37148291,-32.04825392,-13.36436353,24.25866829,79.43015085,141.6062935,191.3480536,220.6848309,230.571243,223.7956855,204.5826309,176.9834026,144.1007787,109.2886147,75.88512803,44.63591578,15.86335068,-10.35037546,-34.08228308,-55.48511128,-74.69153897,-91.7652692,-106.6554838,-119.0942384,-128.7270782,-135.2574399,-138.475209,-138.275521,-134.5563503,-127.3856938,-117.2648965,-104.9706135,-91.05659963,-75.95631598,-60.11214904,-44.05919038,-28.59871442,-14.52263007,-1.968764235,9.163326909,19.10368747,28.08124112,36.25796496,43.68679946,50.394363,56.30394135,61.15783265,64.53662517,66.00373983,65.42658253,63.05301717,59.32326089,54.73404493,49.75756402,44.81313865,40.22138028,36.16524037,32.65274228,29.55306308,26.65475691,23.6955351,20.37193323,16.41390854,11.6605333,6.081973421,-0.240690822,-7.146890271,-14.43331197,-21.88040063,-29.23209086,-36.2912687,-42.8089836,-48.52558099,-53.21804515,-56.72466517,-58.98506639,-60.00137887,-59.79626511,-58.38088266,-55.76949896,-51.99461402,-47.14033972,-41.35765771,-34.8268701,-27.73977402,-20.29221703,-12.66424892,-5.024891643,2.446008077,9.556345253,16.12904762,22.01932209,27.10155566,31.28930538,34.53929013,36.83573286,38.20413407,38.67813896,38.27995278,37.02927774,34.98178296,32.2387706,28.93278328,25.21224647,21.20562344,17.0347048,12.82390682,8.705683708,4.780823459,1.098881897
0089pen,-6.16,298,0.050445415,0.203459948,0.456870548,0.808395355,1.256076564,1.797672333,2.430095998,3.149238663,3.954498043,4.847207904,5.819760042,6.860389887,7.958824454,9.107584914,10.29933515,11.52772642,12.78813928,14.07534735,15.38610714,16.71528653,18.05650297,19.40229195,20.74453123,22.07853887,23.40639726,24.73856832,26.05581801,19.20729304,-45.17631682,-81.24633147,-87.26708604,-84.15742416,-87.10675694,-86.96122091,-72.80089589,-57.92527007,-41.3319791,-22.66683601,-4.269427038,12.17486473,26.52669919,38.95844984,49.69996972,58.68088361,64.9001932,66.31415879,61.35280278,50.45673677,35.09288354,17.65832522,2.23667793,-4.720500557,8.056571005,51.66861981,125.0775463,198.0972831,240.8250903,258.3511426,256.8320529,241.2981333,215.7378278,183.2993692,146.4616567,107.0852984,67.26976207,29.58384272,-4.172748916,-34.40003429,-61.86323168,-86.67290972,-108.622983,-127.6304661,-143.4888858,-155.4181166,-162.8907484,-165.327059,-163.1173908,-156.8889834,-147.2609197,-134.9420497,-120.658721,-104.9743982,-88.19823141,-70.8807659,-53.56596379,-36.72852197,-20.67709079,-5.620064958,8.308289727,21.0072812,32.26311073,41.88244128,49.6873915,55.66360617,59.96155668,62.77395483,64.3357982,64.85339246,64.38209885,62.6617678,59.73615878,55.87521862,51.25622467,46.07264778,40.60873571,35.15578713,29.94703043,25.11238834,20.63681109,16.40191209,12.24307706,8.022755643,3.634353765,-0.979540224,-5.826159852,-10.80667943,-15.80036191,-20.66567828,-25.26350465,-29.40775566,-32.96390845,-35.90599754,-38.19328927,-39.76917602,-40.61872744,-40.75947163,-40.23967687,-39.1258517,-37.46225381,-35.25727622,-32.47996181,-29.13457913,-25.2789568,-21.00529916,-16.41979921,-11.61969289,-6.690563801,-1.703611294,3.269463956,8.130865345,12.74905588,16.97120023,20.61611623,23.58318207,25.83882133,27.39451083,28.26882947,28.42787953,27.86777423,26.63633744,24.82920978,22.5527169,19.90501587,16.96935507,13.82571583,10.54791608,7.201338551,3.85788049,0.591307843,-2.522601722
test0011,-6,298,0.054227607,0.219924961,0.49725889,0.88581568,1.384994985,1.994112427,2.711927774,3.53650568,4.465949918,5.498743153,6.631824007,7.860784747,9.184011795,10.6014135,12.10749961,13.69128497,15.3416748,17.04705543,18.79383269,20.56918285,22.36384165,24.17320564,25.99629588,27.83552041,29.69953031,31.60516017,33.57582069,35.64508857,37.8654154,40.2602532,40.93739721,25.94511698,-19.99199184,-75.90248848,-107.8220348,-113.6197307,-102.2956328,-81.75171772,-59.68437512,-39.05241742,-20.44414605,-3.601571144,11.68544939,24.70585665,33.31987277,34.84503617,28.27181998,15.60788195,0.885947257,-11.8820853,-18.7864414,-14.29181242,11.78428236,68.54574323,152.5510522,243.8958309,310.5494597,348.8317337,361.0150921,350.9214887,323.2708452,282.9124451,234.0914686,180.7671649,126.8907351,75.06222548,26.592487,-18.12766126,-58.6951752,-95.02613696,-127.2296583,-155.5099457,-179.7767041,-199.5096379,-214.1007416,-223.1586813,-226.729588,-224.9090821,-217.7164918,-205.4944766,-189.0476071,-169.2595579,-146.9309418,-122.8987403,-98.1154994,-73.51969994,-49.96446129,-27.96855665,-7.641644842,11.19533089,28.77223048,45.18233653,60.35183017,74.12464008,86.40403225,97.13730522,106.2376465,113.4695656,118.4073422,120.5674181,119.6506797,115.6783888,108.8367167,99.46180233,88.14619676,75.67041896,62.89840844,50.55359385,39.07490522,28.62222927,19.16080067,10.50236836,2.369555822,-5.530252083,-13.4217804,-21.40994801,-29.48559769,-37.55240388,-45.42344576,-52.90779209,-59.816294,-65.97559646,-71.22051408,-75.30250414,-77.85952962,-78.6180043,-77.61655896,-75.11516648,-71.43848696,-66.83547152,-61.38881538,-55.09244949,-47.97135315,-40.10412244,-31.6221536,-22.68533338,-13.4829406,-4.255986876,4.779585419,13.46192689,21.65242465,29.22486807,36.05527624,42.00943958,46.92223588,50.60658115,52.89740569,53.70165124,53.10144657,51.3094788,48.55224676,45.029936,40.88486563,36.20008395,31.04004176,25.49550364,19.70545325,13.82110562,7.999840359,2.392067782
0119met,-4.63,298,0.033885981,0.137421724,0.311105651,0.555350266,0.869980541,1.253751417,1.704438985,2.220958102,2.803327655,3.449622493,4.15613644,4.91887677,5.732916129,6.593936479,7.50171392,8.456355163,9.452859797,10.4828528,11.53619946,12.60204599,13.67278293,14.7450029,15.81781663,16.89229461,17.9727908,19.06820089,20.19122607,21.36087538,22.61224402,23.9946805,25.55551932,27.20488924,25.9688183,9.981147441,-23.51654326,-51.44002068,-60.06290985,-55.81511199,-43.23083927,-26.23440042,-9.27939393,6.610668126,21.11677351,33.54066523,41.94781999,43.74200559,37.85853963,26.03423174,11.75520473,-1.626765612,-11.70949798,-18.14791808,-21.59759645,-21.52746548,-15.09668841,1.298386298,28.45991238,62.61987284,97.13758156,122.934908,136.7620414,140.1743821,134.923098,123.5885889,108.3235858,90.72824502,72.02330484,53.07930664,34.30864486,15.78997877,-2.01434716,-18.72609832,-34.21484324,-48.24377216,-60.60665873,-71.04692147,-79.24583716,-84.92825068,-87.97830547,-88.51420983,-86.8290883,-83.10802609,-77.37502875,-69.79046258,-60.85234607,-51.14719692,-41.32716393,-31.99349125,-23.48418658,-15.85602874,-8.956948747,-2.613911256,3.256996532,8.671987453,13.62634176,18.13666688,22.22191595,25.94655685,29.37475853,32.50318356,35.16894312,37.22724322,38.60374642,39.30191284,39.33369081,38.70160936,37.42887791,35.5839341,33.29495533,30.70062881,27.92582099,25.03616337,21.97199906,18.63902071,14.91606843,10.71387991,6.05944831,1.068518736,-4.093624759,-9.27530236,-14.35377424,-19.21001474,-23.71709561,-27.7467805,-31.17739931,-33.8864203,-35.75838324,-36.77997935,-36.97315932,-36.3841359,-35.07670609,-33.11196293,-30.54098908,-27.42436083,-23.84283359,-19.89714142,-15.69990684,-11.36549682,-6.989659474,-2.670708695,1.478619742,5.329097037,8.764572495,11.7055925,14.11056217,15.97100068,17.30330746,18.1390339,18.51817591,18.48469325,18.08282092,17.35789787,16.36244573,15.15437388,13.78655206,12.29807655,10.71497782,9.052744616,7.324530183,5.548245568
0003pro,1.96,298,0.03177225,0.128171117,0.287894371,0.509582199,0.792191008,1.134627169,1.535048921,1.990448355,2.496717083,3.049384839,3.644654648,4.279980529,4.953866267,5.665152723,6.412640955,7.194789191,8.009144766,8.852025304,9.7188816,10.6045117,11.50318816,12.40890084,13.31603288,14.22039729,15.12127602,16.02365402,16.93905659,17.88664057,18.89478401,19.99070496,21.18497745,22.46951435,23.82506707,25.22594462,26.60592654,27.79816281,28.61180839,29.01315421,29.14996358,29.22060567,29.3642706,29.63480895,30.01368683,30.34862378,30.07523841,28.04946477,23.1522607,15.25488781,5.43011729,-4.709649723,-13.78566474,-20.81984206,-25.75060387,-29.0108907,-30.8422792,-31.20802684,-29.85016152,-26.51209817,-21.19943394,-14.32145084,-6.517251009,1.523639094,9.151670245,15.44137158,20.38893923,24.19630645,26.96074877,28.70576657,29.41229145,29.04442143,27.62640585,25.27968823,22.21090665,18.63839728,14.78700124,10.83131465,6.903843383,3.124314537,-0.393294284,-3.541404394,-6.217602887,-8.32373395,-9.774674431,-10.52299806,-10.60117145,-10.0971079,-9.133915327,-7.854335832,-6.420519118,-5.021115365,-3.853544618,-3.079811737,-2.785944661,-2.968525461,-3.561581103,-4.448293334,-5.497684461,-6.581843042,-7.5925466,-8.450305788,-9.112130212,-9.565247507,-9.833233058,-9.941348448,-9.903064625,-9.720066132,-9.383781404,-8.880473024,-8.19272778,-7.312148376,-6.247279646,-5.024508587,-3.683144208,-2.269944997,-0.832485643,0.579061798,1.910532515,3.109268472,4.128276348,4.93189502,5.507194072,5.861561036,6.016623189,6.000121358,5.835042958,5.538104572,5.124461309,4.608995627,4.008888977,3.345843153,2.644358527,1.929426272,1.22528971,0.55507115,-0.061326567,-0.6080854,-1.074218511,-1.454012318,-1.746734339,-1.955600444,-2.087294834,-2.15125676,-2.158667689,-2.12175645,-2.053033981,-1.963788923,-1.864171631,-1.761951515,-1.663825174,-1.575269061,-1.498957413,-1.43547668,-1.383868909,-1.341778415,-1.306003299,-1.273316504,-1.240520937,-1.204649791,-1.162984202,-1.113070781
0172Edi,-0.76,298,0.020289599,0.082211029,0.185837906,0.331192982,0.518036357,0.745779155,1.013321531,1.318837231,1.659556956,2.032320561,2.433995992,2.861662556,3.312581311,3.783702799,4.271842591,4.774214658,5.288546283,5.813083307,6.346460363,6.887516331,7.435233577,7.989000165,8.549306869,9.118491632,9.700737276,10.30070675,10.92134936,11.56375075,12.23073832,12.93004594,13.67628726,14.49141048,15.40374501,16.44327166,17.62349992,18.91326856,20.22083931,21.40207133,22.34090809,23.04030302,23.59942392,24.09916262,24.30807442,23.21199382,19.31755622,12.04081013,2.473939873,-7.383710976,-15.83725324,-22.05921172,-25.91483386,-28.03332409,-28.99656049,-29.16198423,-28.58382986,-26.8226283,-22.79588713,-14.99567376,-2.615691023,13.46718542,29.21840332,40.32757364,47.51266395,51.41433896,52.68627181,51.90760097,49.51062368,45.84829392,41.24510666,35.99636394,30.36273523,24.56097032,18.75695016,13.07288879,7.613227559,2.450747133,-2.333651344,-6.623850946,-10.26861734,-13.07535328,-14.93173672,-15.92434845,-16.19533514,-15.89058044,-15.15300585,-14.11675207,-12.91607898,-11.66222424,-10.43008845,-9.27260146,-8.226518955,-7.330929591,-6.639864607,-6.215752348,-6.107988822,-6.314256036,-6.782965225,-7.45711565,-8.273245622,-9.151398563,-10.00602854,-10.78187313,-11.44076144,-11.95503331,-12.29002452,-12.38336465,-12.14459476,-11.47980392,-10.35224475,-8.835516167,-7.036622926,-5.076412035,-3.080599801,-1.161835977,0.607656445,2.211285171,3.659004648,4.968195133,6.113958762,7.033177604,7.68484263,8.053074087,8.142897419,7.969032534,7.557525078,6.939270205,6.152134499,5.24474186,4.267133077,3.266535279,2.284581344,1.357290647,0.512859034,-0.228976512,-0.855454923,-1.359410015,-1.737913894,-1.990862843,-2.121321925,-2.137042723,-2.049923763,-1.876528102,-1.640157879,-1.373513905,-1.116931953,-0.910032987,-0.774928193,-0.705669874,-0.695633086,-0.738309309,-0.826649167,-0.953278389,-1.110099389,-1.288289203,-1.478559942,-1.670359108,-1.853369179,-2.018773886,-2.158290411,-2.264517239
