Mol,HFE,Temp,hnc_w_40,hnc_w_80,hnc_w_120,hnc_w_160,hnc_w_200,hnc_w_240,hnc_w_280,hnc_w_320,hnc_w_360,hnc_w_400,hnc_w_440,hnc_w_480,hnc_w_520,hnc_w_560,hnc_w_600,hnc_w_640,hnc_w_680,hnc_w_720,hnc_w_760,hnc_w_800,hnc_w_840,hnc_w_880,hnc_w_920,hnc_w_960,hnc_w_1000,hnc_w_1040,hnc_w_1080,hnc_w_1120,hnc_w_1160,hnc_w_1200,hnc_w_1240,hnc_w_1280,hnc_w_1320,hnc_w_1360,hnc_w_1400,hnc_w_1440,hnc_w_1480,hnc_w_1520,hnc_w_1560,hnc_w_1600,hnc_w_1640,hnc_w_1680,hnc_w_1720,hnc_w_1760,hnc_w_1800,hnc_w_1840,hnc_w_1880,hnc_w_1920,hnc_w_1960,hnc_w_2000,hnc_w_2040,hnc_w_2080,hnc_w_2120,hnc_w_2160,hnc_w_2200,hnc_w_2240,hnc_w_2280,hnc_w_2320,hnc_w_2360,hnc_w_2400,hnc_w_2440,hnc_w_2480,hnc_w_2520,hnc_w_2560,hnc_w_2600,hnc_w_2640,hnc_w_2680,hnc_w_2720,hnc_w_2760,hnc_w_2800,hnc_w_2840,hnc_w_2880,hnc_w_2920,hnc_w_2960,hnc_w_3000,hnc_w_3040,hnc_w_3080,hnc_w_3120,hnc_w_3160,hnc_w_3200,hnc_w_3240,hnc_w_3280,hnc_w_3320,hnc_w_3360,hnc_w_3400,hnc_w_3440,hnc_w_3480,hnc_w_3520,hnc_w_3560,hnc_w_3600,hnc_w_3640,hnc_w_3680,hnc_w_3720,hnc_w_3760,hnc_w_3800,hnc_w_3840,hnc_w_3880,hnc_w_3920,hnc_w_3960,hnc_w_4000,hnc_w_4040,hnc_w_4080,hnc_w_4120,hnc_w_4160,hnc_w_4200,hnc_w_4240,hnc_w_4280,hnc_w_4320,hnc_w_4360,hnc_w_4400,hnc_w_4440,hnc_w_4480,hnc_w_4520,hnc_w_4560,hnc_w_4600,hnc_w_4640,hnc_w_4680,hnc_w_4720,hnc_w_4760,hnc_w_4800,hnc_w_4840,hnc_w_4880,hnc_w_4920,hnc_w_4960,hnc_w_5000,hnc_w_5040,hnc_w_5080,hnc_w_5120,hnc_w_5160,hnc_w_5200,hnc_w_5240,hnc_w_5280,hnc_w_5320,hnc_w_5360,hnc_w_5400,hnc_w_5440,hnc_w_5480,hnc_w_5520,hnc_w_5560,hnc_w_5600,hnc_w_5640,hnc_w_5680,hnc_w_5720,hnc_w_5760,hnc_w_5800,hnc_w_5840,hnc_w_5880,hnc_w_5920,hnc_w_5960,hnc_w_6000,hnc_w_6040,hnc_w_6080,hnc_w_6120,hnc_w_6160,hnc_w_6200,hnc_w_6240,hnc_w_6280,hnc_w_6320,hnc_w_6360,hnc_w_6400
0245thi,-1.42,298,0.025731757,0.104021805,0.234232443,0.415258,0.645458071,0.922553752,1.243613412,1.605253069,2.003983154,2.436557083,2.900499738,3.394261673,3.916816059,4.46713466,5.043962502,5.645351164,6.269038049,6.912466396,7.572932347,8.247781644,8.934569161,9.631247117,10.3366415,11.05142767,11.77954933,12.52899458,13.31203657,14.14761314,15.06038943,16.0721629,17.19652851,18.44039518,19.80739379,21.2987413,22.90704947,24.58648048,26.22663912,27.69038235,28.86922918,29.72236399,30.30501993,30.73585925,31.06896529,30.98553164,29.48157336,25.31284446,18.11131876,8.851830204,-0.780366932,-9.227089363,-15.23935409,-19.14546156,-21.51342265,-22.74428028,-23.03925314,-22.3745795,-20.55600293,-17.29941768,-12.28577831,-5.326471081,3.30956625,12.78235605,21.79441934,28.21217754,32.07895034,33.94819596,34.21947624,33.1859812,31.08984323,28.16018287,24.62900065,20.71635308,16.61077704,12.45877949,8.369220451,4.433199458,0.738189072,-2.641048198,-5.621319906,-8.105793414,-9.984709301,-11.20737484,-11.7769947,-11.76644552,-11.3031064,-10.52180646,-9.547228362,-8.48287398,-7.414059109,-6.414443396,-5.550222722,-4.868284417,-4.397283088,-4.158530196,-4.169356014,-4.440583403,-4.965333118,-5.700860402,-6.561804662,-7.443940872,-8.247892688,-8.888585195,-9.295834699,-9.430793759,-9.283370185,-8.863097416,-8.192639202,-7.304575315,-6.231014752,-4.998306494,-3.636084179,-2.190047671,-0.728008719,0.681297729,1.99172314,3.170397882,4.179389717,4.977891322,5.527769238,5.801875306,5.790689598,5.503164074,4.966595182,4.220569629,3.311070117,2.287773086,1.199978461,0.092855484,-0.994794249,-2.029827886,-2.983074457,-3.824499773,-4.518463036,-5.031858944,-5.346149187,-5.464391977,-5.403333925,-5.185404139,-4.836101599,-4.382632045,-3.854155509,-3.282140327,-2.693740502,-2.110868466,-1.551792162,-1.031402565,-0.561890439,-0.151806417,0.193572768,0.471869644,0.683206804,0.830313585,0.918559961,0.955498051,0.950087502,0.911715125,0.849450796,0.771649427,0.685614412,0.597369478
0048pro,-4.76,298,0.033162556,0.134175937,0.302546674,0.537471308,0.837867306,1.202431455,1.629528664,2.116823857,2.661185479,3.260040878,3.912018118,4.614360828,5.363081011,6.154611659,6.986448884,7.856491163,8.761056597,9.693966839,10.64756083,11.61388541,12.58549419,13.5571531,14.52655119,15.49704692,16.48264371,17.51219151,18.6267066,19.52360636,17.27918294,9.637693681,3.104900623,2.874848757,6.091157694,8.832071938,8.678329338,7.24158849,6.624781582,7.552156537,9.742478788,12.58799124,15.56427268,18.32968432,20.6847225,22.42651828,23.0291141,21.50412232,16.99855981,9.614834133,0.437153356,-9.169782962,-18.00371759,-24.6684591,-27.24112058,-22.5918288,-8.410525219,13.86011169,36.89984079,52.18832767,61.19471226,65.38251511,65.86616205,63.50866398,58.97397341,52.7350729,45.36849157,37.33299307,28.97262313,20.52989995,12.15832196,3.974536237,-3.665147261,-10.72038094,-17.16173183,-22.81805296,-27.40029731,-30.63339879,-32.46464797,-33.15085359,-32.9891662,-32.19762315,-30.93138728,-29.30419154,-27.38423272,-25.19120983,-22.74659955,-20.11836092,-17.42389716,-14.79956096,-12.34824015,-10.1226546,-8.114517452,-6.287459215,-4.608000107,-3.046658373,-1.570288999,-0.127882842,1.353691404,2.93828933,4.628055707,6.31545233,7.873632993,9.162199378,10.07791462,10.58014915,10.70362283,10.5503049,10.23868431,9.864636844,9.495300113,9.16908091,8.885659172,8.619896615,8.332383599,7.949829757,7.380646755,6.54320066,5.39646184,3.955398825,2.294164127,0.515369129,-1.282641492,-3.015100018,-4.61586133,-6.041024306,-7.267994714,-8.267428544,-9.037660242,-9.58632512,-9.926167639,-10.06419647,-10.00959553,-9.77272625,-9.365216437,-8.801527741,-8.099633966,-7.286079092,-6.38683341,-5.428463988,-4.43751495,-3.438777973,-2.453830931,-1.501206446,-0.596816476,0.2462733,1.018183339,1.712260111,2.324367963,2.851163474,3.290527114,3.641433998,3.90377325,4.077889969,4.162697464,4.160668793,4.076197118,3.915832579,3.686250819,3.394410525,3.048167426,2.657048834
0061tet,-3.47,298,0.032284307,0.130842245,0.296204113,0.529685226,0.832604462,1.204433099,1.64212654,2.140153869,2.690544262,3.286258594,3.924575685,4.606540145,5.334459238,6.108665981,6.926228015,7.783772686,8.678490941,9.607169677,10.56565216,11.54915482,12.55251677,13.57035203,14.59772155,15.63197,16.67496233,17.73505766,18.82870849,19.97767926,21.20011015,22.17104227,19.39483826,7.12685721,-9.748109327,-18.95053972,-19.63570787,-15.12390495,-7.598621726,0.694307965,8.233255165,14.77115218,20.36849289,25.17673293,29.32666585,32.7265792,34.59069092,33.33748648,27.71928137,18.14039266,6.587806175,-4.403435462,-12.07264733,-13.82594754,-8.553057524,2.865935596,17.59585324,32.19284327,43.53698017,50.18341112,52.93928178,52.5415768,49.64093747,44.90144666,38.9515302,32.34191134,25.71897324,19.44387938,13.60514871,8.064234039,2.715598674,-2.485483965,-7.51761985,-12.2955182,-16.70835428,-20.61924503,-23.86359842,-26.30774255,-27.92688478,-28.78571732,-28.94853858,-28.45181353,-27.30641359,-25.49386875,-22.98036536,-19.75633037,-15.87628696,-11.49102413,-6.874239601,-2.406016011,1.488198756,4.468454524,6.468084961,7.573419955,7.966264491,7.875079285,7.515955602,7.058364498,6.600783213,6.182239607,5.812985257,5.494490077,5.231588373,5.042998894,4.949111524,4.946948317,4.998025857,5.042762036,5.032243103,4.943397968,4.774889631,4.534196245,4.199088872,3.710410189,2.994399148,2.002767313,0.729852129,-0.784409698,-2.460561423,-4.21706475,-5.981911851,-7.687420913,-9.252337654,-10.62358287,-11.76734721,-12.65381169,-13.25657186,-13.5578561,-13.55336365,-13.25483476,-12.68847468,-11.88711576,-10.88374395,-9.70740964,-8.38869391,-6.962436199,-5.466164218,-3.937063242,-2.407800323,-0.907223016,0.538726495,1.905643536,3.169494118,4.309605869,5.307842278,6.149073552,6.82149338,7.315127224,7.629890491,7.771318542,7.749305558,7.577206506,7.270670594,6.84673179,6.323148856,5.718034771,5.049685909,4.33569156,3.592990236,2.836435548,2.079476681,1.334095116
0098met,-2.57,298,0.053787131,0.21755927,0.490411525,0.871326317,1.359593753,1.954001325,2.651468668,3.446541309,4.332834476,5.305250156,6.359752471,7.492027423,8.697943454,9.973204687,11.3118989,12.70650916,14.14844033,15.62791174,17.1353288,18.66325609,20.20615422,21.75912315,23.31923155,24.88827893,26.47454311,28.09318103,29.76574224,31.51526,33.35839904,35.29580674,36.80640036,33.55812812,19.67118756,1.048156056,-10.85244285,-12.90339877,-8.310635715,-0.854590668,7.082754557,14.64149263,21.68031175,28.18002801,33.67956666,36.94140035,36.47379922,31.53925185,22.71204368,11.69192249,0.68022877,-8.655731839,-15.24929557,-17.72817826,-13.96627822,-1.444691864,20.25226456,48.04154426,76.66911602,100.0277638,114.879502,120.3820851,117.8402213,109.4214125,96.76835052,81.11111325,63.87819108,46.29481639,29.28538453,13.6860133,-0.392175944,-13.04975736,-24.47445924,-34.78744403,-44.01103583,-52.05763726,-58.75715276,-63.8788894,-67.24686162,-68.77617172,-68.46821708,-66.39687356,-62.65679719,-57.33248517,-50.5756648,-42.62463671,-33.8530496,-24.74458873,-15.80687983,-7.492638196,-0.116235959,6.181212398,11.33288727,15.3765799,18.38655997,20.47530891,21.78443819,22.44661107,22.53721727,22.09683865,21.13497054,19.66109182,17.71336558,15.38188914,12.8198166,10.19936897,7.687779359,5.41164244,3.462536539,1.90545606,0.763817701,0.007894586,-0.445945494,-0.724329553,-0.973356001,-1.328472122,-1.864843535,-2.605227541,-3.5543111,-4.713695491,-6.067824031,-7.587457562,-9.219944714,-10.89455634,-12.52309623,-14.01658826,-15.29935463,-16.33541781,-17.13010861,-17.69992057,-18.03919261,-18.10501797,-17.83286998,-17.17414454,-16.11976398,-14.69228637,-12.91808713,-10.82803208,-8.46623558,-5.891820084,-3.17960107,-0.415709068,2.303373776,4.880052853,7.227094837,9.276682227,10.98702019,12.33021219,13.27739789,13.79915701,13.88372177,13.55397924,12.86814357,11.90116692,10.72076941,9.374589578,7.899346449,6.328410592,4.703506145,3.072923263,1.48141274,-0.031259008
0073pen,-3.03,298,0.04675786,0.1887749,0.424310981,0.751080519,1.166735642,1.668709167,2.253877772,2.918421328,3.657924431,4.467700869,5.342919929,6.278482861,7.269203089,8.310042878,9.396135777,10.52294243,11.68615766,12.88121298,14.10297869,15.3455086,16.60204662,17.8661814,19.13343792,20.40348885,21.68130057,22.97717919,24.30506547,25.6773542,27.100886,28.57871151,30.04729053,30.7048171,28.48828922,23.12479775,17.49207838,14.11845209,13.36105055,14.43992375,16.51902196,19.04729683,21.73377883,24.38220465,26.6090268,27.59006705,26.22056751,21.66480218,13.9325901,4.076043078,-6.234300379,-15.37170339,-22.24710089,-25.89839112,-25.15046626,-18.44903829,-5.348936161,12.38798427,30.548819,43.87643167,52.61017599,57.21173297,58.20683307,56.29432726,52.22644458,46.84939467,41.35734714,35.86463412,30.41197785,24.97598465,19.49423911,13.89436892,8.168017858,2.381013764,-3.23425163,-8.464007902,-13.12269446,-17.03604996,-20.09109465,-22.29776748,-23.71616276,-24.39265331,-24.37373285,-23.73012049,-22.55867294,-20.97609445,-19.11013547,-17.09986968,-15.07431406,-13.13175731,-11.34274971,-9.769060327,-8.480095463,-7.53399844,-6.940561513,-6.644127535,-6.543400525,-6.514603118,-6.428450504,-6.1893744,-5.758709442,-5.128640834,-4.325999262,-3.400723825,-2.407733918,-1.385969539,-0.355088199,0.668949842,1.659888068,2.589245947,3.449387229,4.242898337,4.960763036,5.574377464,6.036469628,6.297183403,6.328053491,6.119814019,5.676786086,5.008859054,4.134068101,3.077298958,1.884441497,0.612161324,-0.673729922,-1.917955871,-3.080654825,-4.135848699,-5.066473101,-5.865461292,-6.528673838,-7.050289171,-7.416707826,-7.611713973,-7.623153748,-7.446848829,-7.087164142,-6.557119743,-5.875798687,-5.068802045,-4.167637127,-3.210274051,-2.242758366,-1.314861939,-0.469082601,0.267658294,0.891602612,1.417725521,1.865897358,2.2497692,2.573472553,2.837600247,3.039611465,3.17152896,3.221380081,3.181425207,3.055006984,2.855786477,2.604997624,2.324317073,2.030246362,1.734315796
0223die,-1.63,298,0.045976532,0.186179231,0.42054608,0.749099908,1.171716271,1.687378112,2.293442072,2.98524169,3.756379,4.599659869,5.508442604,6.477595786,7.503443614,8.582917832,9.712640538,10.88824566,12.1043245,13.35470041,14.63295908,15.93326618,17.25064985,18.58087844,19.92035759,21.26735144,22.62465656,24.00250336,25.41765849,26.88668496,28.4200523,30.02209544,31.69167054,33.4215333,35.20121164,37.01931178,38.85723004,40.66769959,42.37269218,43.88728323,45.10531545,45.9088337,46.26417744,46.26828184,46.06674293,45.62881716,44.30927109,40.71124773,33.61414821,23.1789636,10.99841103,-0.866730497,-10.61579684,-17.75101995,-22.56892125,-25.51096808,-26.92793981,-27.03337328,-25.90385276,-23.46583603,-19.43027756,-13.44139777,-5.41043582,4.146837407,14.0889048,23.0507,29.98873436,34.3190485,36.56892334,37.15571894,36.35607443,34.37911129,31.43106813,27.72985621,23.4930833,18.92801698,14.19570589,9.420284723,4.713199992,0.212969888,-4.002697043,-7.854986447,-11.2453127,-14.05003695,-16.16306233,-17.54173923,-18.21756864,-18.29998887,-17.92624873,-17.22571729,-16.31395228,-15.30258834,-14.28580679,-13.33743339,-12.51376378,-11.85883116,-11.40329742,-11.15269294,-11.07279799,-11.09045312,-11.11810686,-11.08039302,-10.94802021,-10.72108709,-10.40680504,-10.00409608,-9.502073759,-8.88846924,-8.153815597,-7.302312251,-6.339307134,-5.25733648,-4.04684105,-2.707390489,-1.254712994,0.277678656,1.843478521,3.383250841,4.828629022,6.115640985,7.187613013,8.014043764,8.586025833,8.909228042,8.994934919,8.855108995,8.497053846,7.920582891,7.13420181,6.162966602,5.048875307,3.842290975,2.58706889,1.313668022,0.044288646,-1.20115072,-2.404206927,-3.545570956,-4.605140642,-5.556687612,-6.373609616,-7.029591564,-7.506530092,-7.796785979,-7.901214337,-7.827950664,-7.593873101,-7.22160273,-6.738323316,-6.172316885,-5.548168232,-4.888044441,-4.213636999,-3.546499308,-2.905891757,-2.30735198,-1.760313901,-1.269054224,-0.835474545,-0.461111021,-0.147396433,0.10550504
test1002,-5,298,0.042858949,0.173094155,0.389837402,0.692995189,1.083265204,1.56085122,2.124183063,2.769698445,3.49275179,4.289336024,5.15821155,6.101566954,7.121955465,8.21784952,9.383785305,10.61246937,11.89627433,13.22745442,14.59749473,15.99774428,17.42081917,18.86114637,20.31444651,21.7780864,23.25278068,24.74470044,26.26427597,27.82081359,29.40388716,30.31007821,25.91457042,11.46808399,-6.634472058,-18.5984484,-21.91177362,-19.28832237,-13.91475365,-7.736341154,-1.624695462,4.118799239,9.433095807,14.3360015,18.82631206,22.61916592,24.65100372,23.31766551,17.94882168,9.758191925,1.143322172,-5.159598249,-5.631482015,4.152382751,27.53551928,63.20086557,104.3806967,141.0828347,163.7597183,170.9354715,165.0337908,149.3654373,127.2002765,101.4238904,74.50905188,49.02248552,25.8561186,5.124153881,-13.30071242,-29.59377392,-43.92676043,-56.43605705,-67.20779885,-76.28851192,-83.64664443,-89.15205727,-92.67318239,-94.13941377,-93.58704509,-91.12004904,-86.83807105,-80.9176379,-73.66038874,-65.33032509,-56.11473818,-46.20978984,-35.87245635,-25.5822802,-15.84783766,-6.883992358,1.261101453,8.687523093,15.53367322,21.91773911,27.85522776,33.37299022,38.44495081,42.9232918,46.50308617,48.78768707,49.45045824,48.49658619,46.18789927,42.92185674,39.12273966,35.18300061,31.42217461,28.04832273,25.11762551,22.55344752,20.19139414,17.82361347,15.24039175,12.2556538,8.738697661,4.617788402,-0.113239414,-5.35942535,-10.93696597,-16.60390605,-22.12814519,-27.32023059,-32.05610118,-36.20011767,-39.63270178,-42.26105156,-44.03637916,-44.95101172,-45.00068923,-44.17753999,-42.47588568,-39.925424,-36.59626371,-32.60077266,-28.07816903,-23.16744572,-17.98990555,-12.64329481,-7.208588399,-1.776504346,3.530545634,8.571235811,13.21531988,17.35364622,20.88980667,23.77653874,25.9916628,27.53049331,28.41380891,28.65671569,28.26645749,27.25806344,25.68230094,23.61652517,21.16497265,18.44189136,15.54306456,12.55225997,9.547899059,6.606322576,3.782672235,1.110448744
0089pen,-6.16,298,0.049433452,0.199460839,0.448104705,0.793132762,1.232556438,1.764192413,2.385008031,3.090690335,3.876906086,4.741767137,5.680713483,6.685658328,7.749010889,8.864625819,10.02728753,11.2321814,12.47330173,13.74408992,15.03841202,16.34972725,17.67175706,18.9987229,20.32611551,21.65248256,22.98309208,24.33682228,25.69914728,24.40958266,8.248218008,-10.6541864,-14.71361896,-10.91600218,-6.020179693,-2.528906292,-0.696743193,1.439047315,5.074413917,9.869556903,15.09584641,20.21123353,24.93136552,29.13355221,32.74704056,35.58201365,36.97492728,35.66521945,30.57350973,21.80440931,10.52313772,-1.698559915,-12.37536321,-17.30905749,-10.71520868,11.92502284,48.96092116,88.95834449,117.3355144,133.4152852,139.5478513,137.2742927,127.8702481,112.7284954,93.39728617,71.44218502,48.51054916,26.31454822,6.61031026,-10.60785819,-25.74252771,-39.14577208,-50.87852805,-60.8263616,-68.90409206,-74.80514302,-78.28553116,-79.33561538,-78.21869721,-75.31294258,-70.91647318,-65.28562876,-58.73824052,-51.55347353,-43.9353881,-36.14321868,-28.43276916,-21.01767902,-14.03406664,-7.567488922,-1.669138891,3.610632263,8.22201544,12.07592323,15.15683714,17.51775409,19.22456773,20.36159785,21.0074325,21.21594108,20.96459269,20.17969776,18.87890534,17.2451357,15.49025361,13.75482684,12.13897089,10.7183091,9.54579549,8.636268171,7.946715219,7.385885636,6.842684453,6.205640504,5.368066934,4.248154772,2.824269321,1.128441143,-0.783925425,-2.841148379,-4.963033641,-7.081485019,-9.120932561,-11.02775378,-12.74632531,-14.218576,-15.38968426,-16.24706708,-16.8117574,-17.11871746,-17.18461026,-16.99205185,-16.49869112,-15.67741156,-14.53534944,-13.1072355,-11.44237353,-9.586697091,-7.57867807,-5.447191447,-3.221015446,-0.943734614,1.318674342,3.483798026,5.461856387,7.181771669,8.616988552,9.754258361,10.57646231,11.04576181,11.13455824,10.85619869,10.26216766,9.420863693,8.393563364,7.22724958,5.962978925,4.6339487,3.270144379,1.906135818,0.576839037,-0.686445557
test0011,-6,298,0.054110649,0.219471228,0.496507705,0.885514672,1.386815902,2.000090582,2.72332439,3.552226554,4.481650046,5.50767009,6.627514295,7.838431348,9.138608894,10.5262609,11.99652128,13.54189304,15.15401445,16.82342324,18.53914535,20.28969666,22.06566225,23.8618023,25.67715394,27.51621458,29.39052455,31.31822859,33.3222432,35.4273132,37.65577368,40.01014898,41.59312176,34.87401528,9.537641089,-24.18962581,-46.38763145,-51.11402207,-43.92514733,-31.64237005,-18.36027007,-5.714997615,5.971169138,16.7026871,25.91015577,31.97503412,33.08502818,28.7025461,20.05624203,9.476578978,-0.513695211,-8.136299231,-12.27751486,-10.68671983,1.195940676,28.26901812,70.67162828,121.8328303,170.704792,205.748882,224.7855915,227.8981172,216.5854667,193.6216153,162.4133595,126.5933715,89.60381191,53.83921686,20.89921664,-8.155044064,-33.22371612,-54.51199776,-72.55608066,-87.74102004,-100.3707169,-110.5311172,-118.1506606,-123.0982386,-125.2727758,-124.679764,-121.4131656,-115.6938629,-107.8246859,-98.14107431,-86.96348091,-74.61629396,-61.51719695,-48.22882627,-35.32867598,-23.223327,-12.10439506,-2.009735094,7.077990782,15.22365101,22.53956684,29.23674307,35.52594175,41.41093415,46.74889796,51.31853237,54.82973844,56.95138577,57.45432733,56.3213064,53.79221167,50.19873007,45.87497611,41.13028416,36.26064767,31.56143782,27.24695491,23.4057507,20.00896504,16.94424955,14.05404107,11.14368466,8.021146363,4.525711291,0.539940276,-3.960549389,-8.88210291,-14.08866111,-19.42573796,-24.72257051,-29.81838079,-34.51293311,-38.58274072,-41.80823191,-44.05509114,-45.31165592,-45.64313719,-45.14625843,-43.87653131,-41.84045274,-39.03662969,-35.49196036,-31.28036843,-26.51422696,-21.32379826,-15.85906101,-10.284395,-4.760604268,0.568168533,5.587487195,10.20861412,14.35626418,17.95275722,20.90807134,23.14720413,24.62391477,25.34939076,25.41613873,24.93611807,24.00354567,22.68453936,21.01651661,19.03538044,16.79875136,14.38271754,11.86718134,9.325915513,6.828147587
0119met,-4.63,298,0.03499151,0.141500571,0.319002437,0.566990756,0.884934223,1.271844441,1.725860283,2.244190039,2.82369854,3.461636165,4.155862291,4.904572003,5.705769512,6.556690514,7.453708092,8.392317575,9.367017636,10.37178818,11.40074847,12.44861733,13.51055645,14.58232058,15.66067465,16.74440903,17.83609928,18.94327701,20.07875398,21.26228753,22.51962114,23.87541946,25.34802277,26.94858716,28.65464965,30.14666899,30.50886616,29.20051127,27.02417276,25.25740784,24.59656407,25.08034647,26.4486452,28.40240598,30.62596413,32.50651625,32.70851492,29.52718104,22.19232871,11.65309665,-0.011029845,-10.73286513,-18.94187071,-24.31092942,-27.39241213,-28.4109278,-26.88175467,-21.87089165,-12.89633283,-0.695310137,12.90768875,25.79357653,35.82132469,42.29614594,45.75341005,46.69967057,45.75475788,43.41750216,40.02523222,35.81026336,30.9567729,25.63117023,20.01736829,14.37383417,8.833624701,3.488313589,-1.580571893,-6.28586429,-10.52222959,-14.1715224,-17.12315188,-19.29798942,-20.66530592,-21.2527415,-21.10890724,-20.31705071,-19.01420089,-17.3887696,-15.64283469,-13.96643282,-12.50140644,-11.32561968,-10.44691132,-9.821967573,-9.388387883,-9.081728694,-8.832071746,-8.563164316,-8.198196463,-7.675411911,-6.961366545,-6.049031481,-4.958675436,-3.727109136,-2.407843283,-1.019235429,0.419027573,1.8780209,3.315134932,4.682338564,5.952128719,7.119380997,8.18901831,9.161441376,9.99119496,10.58688467,10.85246323,10.72331082,10.19120095,9.293760836,8.094389223,6.661106629,5.051314841,3.313607253,1.494851338,-0.356336962,-2.18519377,-3.93231886,-5.543070546,-6.974137643,-8.191346089,-9.184813293,-9.95113105,-10.48693827,-10.78509221,-10.84421484,-10.67672147,-10.30897193,-9.775500242,-9.109432522,-8.33817913,-7.481739894,-6.559499587,-5.595708223,-4.619988079,-3.661648017,-2.745938989,-1.89153038,-1.110309322,-0.409157909,0.208560996,0.741946721,1.193501041,1.569390605,1.880029962,2.140456607,2.364606656,2.559089674,2.721846087,2.844562712,2.916840405,2.931543285
0003pro,1.96,298,0.030699208,0.123808505,0.27801646,0.49201194,0.764878827,1.095718365,1.48294025,1.923821987,2.414577437,2.951146088,3.530163859,4.149459533,4.807796751,5.504094013,6.237025845,7.004802855,7.804695508,8.63296872,9.48519285,10.35633154,11.24082833,12.13298841,13.02764409,13.92118717,14.81362333,15.71070578,16.62324138,17.5601114,18.5230931,19.5116433,20.52666544,21.56798356,22.63197546,23.71153262,24.77856477,25.74452347,26.48336651,26.93789948,27.1665311,27.28593528,27.39835432,27.55920892,27.77314263,27.9376321,27.61942768,25.92032594,21.95727294,15.63117531,7.795521111,-0.269976379,-7.45370633,-12.95134991,-16.82789623,-19.40055502,-20.83190751,-21.09810526,-20.05177562,-17.58064909,-13.76540942,-8.952490378,-3.595941731,1.844460054,6.925797011,11.07620322,14.35334628,16.8853302,18.72530443,19.8715609,20.29012596,19.94175322,18.84037764,17.08351948,14.82578306,12.23331103,9.472488798,6.661021382,3.891133512,1.245247076,-1.199573673,-3.371768552,-5.203091967,-6.627339671,-7.586932142,-8.052975037,-8.050478559,-7.644868397,-6.926141863,-5.997909117,-4.976397348,-3.997488265,-3.202759794,-2.705519403,-2.556940666,-2.74769722,-3.221346941,-3.887915721,-4.651920617,-5.421789878,-6.121158032,-6.694954223,-7.116066104,-7.383525191,-7.519487754,-7.544547444,-7.469816931,-7.297056488,-7.019823486,-6.626755728,-6.104570995,-5.447006016,-4.660036624,-3.762619711,-2.783320624,-1.755935588,-0.714461209,0.304494479,1.261602786,2.119005492,2.841290667,3.406400168,3.807276042,4.051381561,4.155410135,4.139890578,4.020517843,3.808985827,3.515236216,3.149074358,2.722534803,2.251303103,1.752749798,1.244485467,0.743543419,0.266586246,-0.17215085,-0.561405557,-0.893413009,-1.164325022,-1.37388443,-1.524413308,-1.620683165,-1.66934025,-1.678210952,-1.655906349,-1.611050201,-1.551389383,-1.483604214,-1.412949516,-1.344199319,-1.281138232,-1.225494379,-1.177577087,-1.136652333,-1.100961328,-1.06824003,-1.036377629,-1.003339678,-0.967284167,-0.926507026,-0.879625766
0172Edi,-0.76,298,0.019519978,0.079127935,0.178949136,0.318974708,0.49892531,0.718209329,0.975754853,1.269722235,1.597494688,1.956218005,2.343162303,2.755826451,3.191760557,3.648053548,4.121801171,4.610471208,5.112003854,5.624766493,6.147394312,6.6786648,7.217491685,7.763199409,8.315983577,8.877443331,9.450717286,10.03977986,10.64812942,11.28133319,11.94811969,12.65737652,13.4154811,14.22628863,15.09227461,16.01537891,16.99604247,18.01969988,19.01349131,19.83583945,20.36960925,20.60459178,20.61320061,20.49054441,20.2841106,19.83948073,18.64938136,16.09403009,12.00657396,6.89290808,1.601315517,-3.132261065,-6.890435016,-9.524174094,-11.28993702,-12.42581219,-13.01259366,-12.6995514,-10.46013341,-5.031697586,3.971861103,15.41969315,24.58187662,29.98609776,32.6269275,33.28224768,32.58546927,30.91658386,28.53570405,25.64702965,22.42221324,18.9986884,15.49069395,11.98917858,8.55944946,5.24498158,2.073385322,-0.933736775,-3.741026099,-6.281537405,-8.449901441,-10.09838179,-11.20563282,-11.86009023,-12.14917311,-12.14680676,-11.91619611,-11.51459966,-11.01232279,-10.45202308,-9.859554815,-9.254352513,-8.653711506,-8.07514054,-7.536615159,-7.057006001,-6.654782795,-6.349684552,-6.153873762,-6.067595743,-6.079852269,-6.149785073,-6.242829694,-6.329789439,-6.388810943,-6.404501657,-6.359616242,-6.225186964,-5.961047206,-5.527914155,-4.914331476,-4.139705463,-3.230685901,-2.221274179,-1.152427449,-0.076593446,0.953913286,1.908691572,2.771630142,3.531060608,4.157358855,4.619454112,4.901756513,5.004792433,4.934894629,4.70544066,4.333106159,3.838940546,3.251236688,2.599847926,1.914484277,1.222513924,0.548454337,-0.086239295,-0.663574422,-1.169583214,-1.594526927,-1.932406675,-2.180162702,-2.336963651,-2.404621974,-2.387794511,-2.294006949,-2.134982304,-1.929707087,-1.706245584,-1.497842171,-1.333573326,-1.219479459,-1.144464112,-1.100737753,-1.081347197,-1.080827617,-1.094723407,-1.119076085,-1.150070232,-1.183263344,-1.214861048,-1.241534194,-1.259965175,-1.266935968,-1.25949096
