Mol,HFE,Temp,gf_w_40,gf_w_80,gf_w_120,gf_w_160,gf_w_200,gf_w_240,gf_w_280,gf_w_320,gf_w_360,gf_w_400,gf_w_440,gf_w_480,gf_w_520,gf_w_560,gf_w_600,gf_w_640,gf_w_680,gf_w_720,gf_w_760,gf_w_800,gf_w_840,gf_w_880,gf_w_920,gf_w_960,gf_w_1000,gf_w_1040,gf_w_1080,gf_w_1120,gf_w_1160,gf_w_1200,gf_w_1240,gf_w_1280,gf_w_1320,gf_w_1360,gf_w_1400,gf_w_1440,gf_w_1480,gf_w_1520,gf_w_1560,gf_w_1600,gf_w_1640,gf_w_1680,gf_w_1720,gf_w_1760,gf_w_1800,gf_w_1840,gf_w_1880,gf_w_1920,gf_w_1960,gf_w_2000,gf_w_2040,gf_w_2080,gf_w_2120,gf_w_2160,gf_w_2200,gf_w_2240,gf_w_2280,gf_w_2320,gf_w_2360,gf_w_2400,gf_w_2440,gf_w_2480,gf_w_2520,gf_w_2560,gf_w_2600,gf_w_2640,gf_w_2680,gf_w_2720,gf_w_2760,gf_w_2800,gf_w_2840,gf_w_2880,gf_w_2920,gf_w_2960,gf_w_3000,gf_w_3040,gf_w_3080,gf_w_3120,gf_w_3160,gf_w_3200,gf_w_3240,gf_w_3280,gf_w_3320,gf_w_3360,gf_w_3400,gf_w_3440,gf_w_3480,gf_w_3520,gf_w_3560,gf_w_3600,gf_w_3640,gf_w_3680,gf_w_3720,gf_w_3760,gf_w_3800,gf_w_3840,gf_w_3880,gf_w_3920,gf_w_3960,gf_w_4000,gf_w_4040,gf_w_4080,gf_w_4120,gf_w_4160,gf_w_4200,gf_w_4240,gf_w_4280,gf_w_4320,gf_w_4360,gf_w_4400,gf_w_4440,gf_w_4480,gf_w_4520,gf_w_4560,gf_w_4600,gf_w_4640,gf_w_4680,gf_w_4720,gf_w_4760,gf_w_4800,gf_w_4840,gf_w_4880,gf_w_4920,gf_w_4960,gf_w_5000,gf_w_5040,gf_w_5080,gf_w_5120,gf_w_5160,gf_w_5200,gf_w_5240,gf_w_5280,gf_w_5320,gf_w_5360,gf_w_5400,gf_w_5440,gf_w_5480,gf_w_5520,gf_w_5560,gf_w_5600,gf_w_5640,gf_w_5680,gf_w_5720,gf_w_5760,gf_w_5800,gf_w_5840,gf_w_5880,gf_w_5920,gf_w_5960,gf_w_6000,gf_w_6040,gf_w_6080,gf_w_6120,gf_w_6160,gf_w_6200,gf_w_6240,gf_w_6280,gf_w_6320,gf_w_6360,gf_w_6400
0245thi,-1.42,298,0.017545975,0.070862895,0.159311746,0.281786859,0.436647827,0.621615749,0.83375899,1.069693572,1.325929924,1.599221461,1.887093067,2.187995295,2.500901316,2.824782894,3.158385056,3.499759379,3.846643268,4.19647996,4.5465656,4.894245927,5.237075816,5.573007486,5.900866929,6.221329495,6.538339702,6.859951557,7.199381244,7.579744311,8.033840307,8.592459761,9.276032358,10.09549124,11.05639632,12.16059304,13.40188175,14.74317819,16.0964916,17.34991812,18.40660851,19.21832218,19.81658934,20.29021536,20.67698182,20.69716658,19.47495989,15.87770003,9.435749052,0.841556707,-8.423255885,-16.78841447,-22.85119711,-26.81147777,-29.1916648,-30.37797832,-30.54013338,-29.57742157,-27.19646258,-23.06311432,-16.91058379,-8.704726584,1.056582059,11.29757807,20.59911139,26.95878986,30.66537148,32.39938492,32.60644007,31.58607638,29.56866444,26.76346989,23.38031283,19.61862121,15.65003295,11.61012099,7.602491621,3.717607659,0.046031256,-3.331639852,-6.324658429,-8.827902725,-10.72350342,-11.95441522,-12.52074328,-12.49610766,-12.0111019,-11.2032235,-10.1987961,-9.102140463,-7.998764455,-6.962195411,-6.058487734,-5.334702059,-4.820156395,-4.537175539,-4.504173322,-4.732938586,-5.217603784,-5.916682699,-6.746034809,-7.60224972,-8.386010502,-9.011464254,-9.407060618,-9.532501615,-9.3766091,-8.948365872,-8.27041071,-7.375709926,-6.296842448,-5.060427971,-3.696230245,-2.250071951,-0.790026217,0.615147061,1.9194855,3.090381902,4.090487071,4.879913216,5.42166558,5.689686325,5.675142359,5.387124413,4.852566725,4.110415212,3.205972165,2.188296525,1.106199649,0.004516764,-1.078134362,-2.10865497,-3.057779277,-3.895199833,-4.58480975,-5.093035645,-5.401147693,-5.512455985,-5.444187858,-5.219276711,-4.863657817,-4.404867829,-3.872275899,-3.29742037,-2.707394578,-2.123962874,-1.565192309,-1.045745531,-0.577576638,-0.169008563,0.174883488,0.451886493,0.662244409,0.808762454,0.896844443,0.934044976,0.929303631,0.891969395,0.831058053,0.75485821,0.670599355,0.584228307
0048pro,-4.76,298,0.022248179,0.089964056,0.202652411,0.359509786,0.559453648,0.801180784,1.083056102,1.402744527,1.757114505,2.143593382,2.560809224,3.006005658,3.475194688,3.964809305,4.472345623,4.995702117,5.531196891,6.072651623,6.61240552,7.142507365,7.655521204,8.146256146,8.612542597,9.058113813,9.497794075,9.962030731,10.49668797,10.82716453,8.139229054,0.172121148,-6.73765268,-7.305870418,-4.333998769,-1.738294607,-1.983816493,-3.537653218,-4.315502943,-3.567253399,-1.556152651,1.111668292,3.907404002,6.486511323,8.653003166,10.24136231,10.87397472,9.816926753,6.306377038,0.137695779,-8.068391936,-17.16609898,-25.8546484,-32.49997348,-34.96963555,-30.00628781,-15.30610811,7.513621445,30.98272845,46.71324577,56.26467668,61.05098428,62.09888207,60.20866291,56.02562215,50.05168717,42.89447425,35.02471377,26.78964874,18.43565918,10.12676826,1.995515768,-5.58689665,-12.57299724,-18.93583226,-24.5119558,-29.01963889,-32.18766598,-33.96387862,-34.60423133,-34.40484804,-33.58336796,-32.29442942,-30.64995719,-28.71552541,-26.50745171,-24.04383761,-21.39163196,-18.66926059,-16.01315976,-13.52494494,-11.25354372,-9.185377978,-7.281084893,-5.509120321,-3.846679427,-2.269364406,-0.733669551,0.828742208,2.478451444,4.215735562,5.932571145,7.502580117,8.78694028,9.684752831,10.15801557,10.24402543,10.04712667,9.688209625,9.266798839,8.855196857,8.497388437,8.196940948,7.929487075,7.653492103,7.293143729,6.754551085,5.953880122,4.847875175,3.449515272,1.831295028,0.094513263,-1.663242749,-3.357568968,-4.922489169,-6.31441312,-7.511445586,-8.484987632,-9.233783467,-9.765575578,-10.09292323,-10.22244565,-10.16281193,-9.923776084,-9.516321598,-8.954281726,-8.255044852,-7.444628855,-6.54853964,-5.592953448,-4.604090013,-3.606467625,-2.621451087,-1.667420503,-0.760185646,0.087240725,0.864962371,1.566229469,2.186742487,2.722928081,3.172375216,3.533723459,3.806504173,3.990712502,4.084947792,4.091423175,4.014331923,3.860088033,3.635297301,3.346912055,3.00284097,2.612719225
0061tet,-3.47,298,0.0204604,0.082946041,0.187985328,0.336893577,0.530989666,0.769744872,1.050114598,1.366567929,1.71113404,2.076773806,2.460766049,2.864155377,3.289249053,3.736380097,4.202616147,4.684584553,5.179476257,5.684078159,6.194233528,6.705158779,7.211693048,7.70845034,8.190491614,8.655161527,9.104325214,9.546385333,9.999008324,10.49215917,11.06434886,11.42625997,8.212648724,-4.244061085,-21.42138182,-31.07443798,-32.13256924,-27.90138621,-20.60027092,-12.4978971,-5.117189961,1.287914521,6.764241369,11.4508321,15.47494327,18.78749873,20.78746754,20.19686705,15.83482357,7.682551591,-2.830808235,-13.36916289,-20.96549878,-22.68247507,-17.22310873,-5.478475183,9.637109403,24.67002268,36.57667444,43.98116872,47.65210286,48.20056955,46.13854582,42.04161149,36.51807306,30.14633791,23.62685311,17.37745083,11.52553048,5.956418564,0.581422419,-4.631253453,-9.653529148,-14.40108305,-18.77188446,-22.64025234,-25.8457674,-28.25133902,-29.8265108,-30.63038978,-30.72194223,-30.13397509,-28.87861544,-26.94370079,-24.30340452,-20.9555787,-16.96057213,-12.47324306,-7.769516515,-3.229529962,0.72365627,3.7548445,5.803611677,6.962491261,7.416135999,7.390797816,7.097380765,6.699968775,6.293605888,5.916222009,5.577994473,5.27984766,5.025456161,4.832493805,4.721460842,4.691413345,4.707900508,4.716527401,4.67328484,4.558480118,4.372118024,4.121539957,3.783927052,3.299711455,2.594366788,1.61817142,0.363588373,-1.131260898,-2.788140458,-4.526193174,-6.273775493,-7.963314071,-9.513442805,-10.87077927,-12.00118153,-12.87443754,-13.46377093,-13.75119741,-13.73245575,-13.41962103,-12.83945099,-12.02536176,-11.01080011,-9.825152901,-8.499181963,-7.067741681,-5.568179674,-4.03734878,-2.507499459,-1.007054098,0.438429167,1.804868329,3.068491757,4.208832922,5.207907542,6.050692626,6.725451809,7.222252801,7.541014959,7.687222003,7.670649805,7.504472587,7.204115221,6.786366233,6.268739169,5.669119528,5.005610907,4.295655785,3.556101932,2.801773506,2.046152667,1.30131121
0098met,-2.57,298,0.035596504,0.143872801,0.323921087,0.57472378,0.89557099,1.285250206,1.740681064,2.256409093,2.826049519,3.44450433,4.107737646,4.811435471,5.551466247,6.323534096,7.121726801,7.938527415,8.765340814,9.592386332,10.41006937,11.2109545,11.98950234,12.74081286,13.46195472,14.15472765,14.82744786,15.49617917,16.18951295,16.95568154,17.85413302,18.9191511,19.65121185,15.82723342,1.631595168,-17.31933161,-29.65303986,-32.12803965,-27.94065035,-20.89215577,-13.36060741,-6.192356397,0.482183961,6.66319136,11.97373945,15.37582973,15.60130774,11.97146597,4.825263238,-4.614544001,-14.5559516,-23.40045859,-29.86489043,-32.27571096,-28.27524028,-15.23045239,7.248934074,35.96077951,65.57246827,89.99348635,106.0013069,112.6550755,111.1086581,103.4396474,91.30994,76.00017437,58.9821808,41.51545635,24.55934983,8.989510563,-5.04703945,-17.62853479,-28.93536985,-39.09351841,-48.1367822,-55.99123721,-62.49671988,-67.42621803,-70.60290253,-71.93971095,-71.43635851,-69.16628859,-65.22501304,-59.69988817,-52.74765302,-44.61320247,-35.6780404,-26.43115083,-17.38098685,-8.977620195,-1.530516755,4.825464035,10.03009384,14.12627295,17.19003338,19.33170399,20.68772011,21.38488162,21.49451345,21.05637919,20.08271192,18.58759147,16.61358017,14.25357394,11.66234814,9.013942726,6.478134879,4.184716209,2.228978932,0.68005586,-0.434645132,-1.142567478,-1.528344931,-1.722814766,-1.877902035,-2.135449461,-2.57663093,-3.229103746,-4.100987708,-5.195904236,-6.499306037,-7.982119704,-9.591040082,-11.25396818,-12.8807455,-14.38011187,-15.67407176,-16.72452799,-17.53509535,-18.12092764,-18.47528021,-18.55421692,-18.29210774,-17.6393038,-16.58635266,-15.15626045,-13.37588053,-11.27617201,-8.901123265,-6.309753912,-3.577102429,-0.789835296,1.954729208,4.558048734,6.932016898,9.007994987,10.74338912,12.10950742,13.07675019,13.61502999,13.71212285,13.39075546,12.70929704,11.7430978,10.56037932,9.209284175,7.727070311,6.147671916,4.513321551,2.872857302,1.271756223,-0.249426059
0073pen,-3.03,298,0.032205358,0.129825725,0.291118631,0.51379849,0.795517432,1.133708272,1.52524769,1.966315556,2.452496465,2.979104208,3.541308069,4.1340093,4.752021324,5.390306405,6.043998094,6.708557034,7.379678048,8.052792654,8.722771138,9.383667325,10.02872511,10.65153317,11.24761646,11.81664784,12.36362504,12.89959059,13.44457307,14.0344036,14.71686682,15.52568955,16.40201541,16.5620703,14.00243609,8.396681678,2.477922219,-1.249780838,-2.372750096,-1.635713364,0.12719541,2.355384894,4.751229261,7.124970278,9.144675578,10.12414471,9.161384309,5.564264102,-0.766967599,-9.194567144,-18.47970104,-27.12045143,-33.85419981,-37.45041688,-36.53691898,-29.47573519,-15.86551984,2.407042065,21.0782073,35.03216075,44.60845545,50.21112045,52.20836603,51.12930303,47.62428581,42.55041807,37.19495463,31.75138388,26.30511096,20.86148365,15.38007293,9.805840677,4.140274917,-1.550143169,-7.038952388,-12.12064023,-16.61601535,-20.3538729,-23.22215315,-25.23130069,-26.44222877,-26.90352392,-26.66587255,-25.80557843,-24.42432886,-22.64233341,-20.59018783,-18.40916372,-16.22986601,-14.15175915,-12.24534792,-10.569943,-9.190793649,-8.162879325,-7.496217899,-7.139207197,-6.996966879,-6.951740577,-6.877150972,-6.676013027,-6.304498052,-5.748176215,-5.027825836,-4.189114602,-3.284031077,-2.348761793,-1.399621619,-0.448405473,0.483317015,1.372313806,2.216142916,3.02075579,3.77723041,4.453585108,4.996386765,5.348895518,5.476951683,5.366831982,5.019065775,4.440081094,3.644837293,2.655897559,1.518110662,0.288322575,-0.966728578,-2.190507886,-3.341696739,-4.392608175,-5.324394417,-6.12828137,-6.798599728,-7.328136278,-7.701995204,-7.902901313,-7.91805486,-7.743114497,-7.382626388,-6.849885407,-6.16413768,-5.351017265,-4.442023084,-3.475165324,-2.496616109,-1.556357482,-0.697092232,0.054163136,0.693502144,1.23568579,1.700221449,2.100168182,2.438991438,2.716800482,2.930797749,3.07287903,3.130865186,3.096797149,2.973931522,2.775975827,2.524343762,2.24104693,1.943084323,1.642632101
0223die,-1.63,298,0.03142403,0.127230056,0.28735373,0.511817878,0.80049806,1.152377217,1.564811989,2.033135918,2.550951034,3.111063208,3.706830744,4.333122225,4.986261849,5.663181359,6.360502855,7.073860266,7.79784489,8.526280079,9.252751525,9.971424901,10.67732834,11.36623021,12.03453612,12.68051024,13.30694963,13.92420034,14.55201932,15.22540445,15.99457672,16.89982741,17.94963749,19.12463373,20.39513122,21.73285312,23.10904172,24.47764174,25.77267787,26.92296935,27.83456944,28.39926447,28.57958546,28.45059422,28.13461398,27.63254331,26.50586798,23.71967355,18.15272643,9.483767715,-1.360449374,-12.58395411,-22.18167567,-29.32914473,-34.13796342,-36.9868796,-38.20152213,-37.95554584,-36.272493,-33.04525813,-27.9873521,-20.78707351,-11.47336985,-0.766021883,9.990871579,19.36912822,26.41133515,30.7029733,32.88198238,33.41406834,32.59986089,30.66004925,27.80285085,24.23858346,20.16990884,15.78768925,11.24052307,6.644999596,2.109282316,-2.227416477,-6.285247807,-9.984926509,-13.23004994,-15.90087715,-17.8944633,-19.16935141,-19.75586887,-19.76029354,-19.31640266,-18.5506767,-17.57635723,-16.50294783,-15.42277223,-14.40879386,-13.51809611,-12.79711692,-12.27963698,-11.97429385,-11.84956164,-11.83391912,-11.84003943,-11.79133908,-11.65649398,-11.43334612,-11.126791,-10.73336934,-10.23974787,-9.631272336,-8.896175813,-8.036329332,-7.054763764,-5.942778943,-4.691697038,-3.304253965,-1.800845802,-0.219782575,1.388779756,2.963015073,4.433815923,5.73790393,6.820334352,7.652670771,8.22790197,8.553265807,8.64123426,8.504587611,8.151204798,7.581385904,6.803734546,5.842750784,4.739230327,3.542181985,2.294576636,1.026805463,-0.238363644,-1.480204171,-2.67951369,-3.816441358,-4.870558934,-5.815517238,-6.624805712,-7.272376694,-7.740416743,-8.021494302,-8.116560453,-8.033694295,-7.789669728,-7.407104205,-6.913299185,-6.336762946,-5.702378009,-5.032621048,-4.349428283,-3.674458727,-3.026923586,-2.42223598,-1.869762586,-1.373825383,-0.936399943,-0.559050958,-0.243183766,0.011098526
test1002,-5,298,0.027396916,0.110460657,0.248320529,0.440883033,0.688845855,0.992412769,1.350013601,1.758086062,2.211984576,2.707702071,3.243998949,3.823063795,4.447449839,5.115629517,5.822139017,6.55968489,7.320639743,8.097257824,8.881024209,9.66328792,10.43666507,11.19558263,11.93576121,12.65456763,13.35271665,14.03640659,14.71679539,15.40786721,16.11058286,16.15957877,11.10213159,-3.727840296,-22.25875248,-34.81359647,-38.74364323,-36.70276547,-31.88041665,-26.21899398,-20.57757731,-15.24726636,-10.28549198,-5.67621429,-1.420130076,2.24269819,4.417681381,3.711724753,-0.616015783,-7.761461549,-15.67771424,-21.63158629,-21.80331429,-11.33108566,13.41228832,50.87884805,93.61483579,131.141115,154.2318091,161.9161614,156.7494041,141.9383217,120.5928494,95.48821794,69.07113568,43.94833763,21.055286,0.530780139,-17.73698646,-33.90944065,-48.14371836,-60.56271235,-71.24339994,-80.22934441,-87.49123158,-92.90102814,-96.32282746,-97.67821689,-96.9983824,-94.38365384,-89.93134744,-83.82121347,-76.36643304,-67.8466394,-58.46424353,-48.42784349,-38.00226764,-27.6691858,-17.93217179,-8.997812936,-0.904808844,6.457323054,13.23703581,19.55936371,25.44212087,30.91117603,35.93830317,40.37416145,43.91401812,46.16358564,46.80014261,45.8329218,43.52723534,40.28189944,36.52119409,32.63747018,28.95108692,25.67126257,22.85412497,20.42147718,18.20638455,15.9976989,13.58158953,10.76731649,7.419257495,3.460696738,-1.119354638,-6.229956635,-11.69009446,-17.25934345,-22.70580158,-27.8389991,-32.53311882,-36.65012196,-40.06740599,-42.68893775,-44.46309969,-45.37993545,-45.4331425,-44.61310057,-42.91279977,-40.36106305,-37.02777215,-33.02587638,-28.4953999,-23.57581708,-18.3885046,-13.03108963,-7.584528786,-2.139893835,3.179933091,8.233059976,12.88875223,17.03760154,20.58321904,23.47865832,25.70234,27.25031424,28.14405167,28.39931015,28.02355069,27.03142942,25.47287041,23.42425698,20.98894887,18.2803831,15.39374572,12.412564,9.415338871,6.478730549,3.658365358,0.988342575
0089pen,-6.16,298,0.033971419,0.13682734,0.306587833,0.541020606,0.838137089,1.195753962,1.610838569,2.079077951,2.596138873,3.160133185,3.766500882,4.40715517,5.074505263,5.762405817,6.465641247,7.179396922,7.897667139,8.613893321,9.321941495,10.01527092,10.68760323,11.33316159,11.94744689,12.52905294,13.08341241,13.62998744,14.15940932,12.08488686,-4.684059702,-24.40989989,-29.17746988,-25.829884,-21.16766358,-17.82949451,-16.21752961,-14.37952599,-11.08636123,-6.650884333,-1.789863557,2.958528912,7.313459124,11.15734121,14.42923284,16.9925562,18.38677266,17.68546216,13.89262077,6.664235565,-3.440526798,-15.08279077,-25.58229252,-30.36336018,-23.33551138,0.062519902,37.88271071,78.36273306,107.0537183,123.5950712,130.4542644,129.120682,120.7382299,106.5566416,88.01739024,66.65200878,44.11622723,22.14802152,2.552542924,-14.62868334,-29.76415866,-43.17755053,-54.90925821,-64.83260274,-72.85785479,-78.67878722,-82.05343889,-82.97523447,-81.71115739,-78.64269478,-74.06975266,-68.24996606,-61.50347071,-54.1136443,-46.28879597,-38.29292703,-30.38549078,-22.78266328,-15.62285847,-8.993418638,-2.946376234,2.469795673,7.208099489,11.18099945,14.372566,16.83220673,18.61870511,19.80900812,20.47630318,20.67343285,20.3829552,19.53882291,18.16554122,16.45102771,14.6103876,12.7869801,11.0847433,9.584318504,8.344464705,7.386087515,6.671518465,6.113387728,5.601630031,5.021945904,4.260993342,3.229797978,1.900896902,0.301793243,-1.515609428,-3.482711032,-5.522603888,-7.569142782,-9.547607247,-11.40575927,-13.08785692,-14.5344129,-15.68861636,-16.5357269,-17.09498684,-17.40003343,-17.46643162,-17.27572841,-16.78455371,-15.96487018,-14.823363,-13.39505777,-11.73000069,-9.874631765,-7.86718332,-5.736031314,-3.509498646,-1.230817008,1.034303328,3.203688292,5.188134264,6.91690206,8.362653436,9.511574278,10.34657502,10.82931752,10.93141802,10.66572036,10.08346039,9.252973357,8.235495249,7.077977435,5.821477931,4.499163368,3.140699737,1.780371403,0.453177087,-0.809179308
test0011,-6,298,0.033191428,0.134731789,0.305043701,0.544421754,0.853189724,1.231026795,1.675918646,2.183574506,2.748847346,3.36781239,4.037697247,4.755750604,5.520160106,6.329139718,7.177823364,8.058714036,8.963450006,9.882569014,10.80509699,11.71954983,12.61651259,13.49074546,14.34128558,15.17263043,15.99633483,16.83097138,17.7036412,18.65651019,19.74464267,21.00077727,21.56684638,14.12505786,-11.48229244,-45.49142549,-68.17010812,-73.41536626,-66.76829295,-55.07417273,-42.40119622,-30.34144913,-19.1834923,-8.888010748,0.082559653,6.339080035,8.270840768,5.291996835,-1.688277934,-10.77860914,-19.77294043,-26.91335942,-30.87165116,-29.0811644,-16.68500324,11.3893904,55.17680587,107.7914093,157.9666754,194.2490275,214.5512649,218.9159906,208.7505737,186.7432278,156.2621326,120.9361487,84.23509771,48.59780476,15.67286564,-13.42132128,-38.53198042,-59.82663029,-77.82436074,-92.90995592,-105.3981061,-115.3918622,-122.83463,-127.602017,-129.5931402,-128.8126575,-125.3560647,-119.4483133,-111.3981994,-101.5488472,-90.22786087,-77.76371471,-64.57604531,-51.22962019,-38.30299096,-26.20124391,-15.11236463,-5.06915246,3.951491566,12.02068365,19.25702017,25.87635089,32.09254182,37.91120795,43.19033588,47.70909596,51.17937174,53.27439344,53.76997095,52.65261793,50.1634407,46.63276845,42.39240198,37.7498914,32.99931808,28.43337758,24.26341858,20.57475338,17.33523645,14.4300135,11.69942717,8.946473338,5.976706636,2.627262008,-1.221455601,-5.595510455,-10.40207284,-15.50530837,-20.75096064,-25.96850247,-30.99681079,-35.63430882,-39.65523352,-42.83718363,-45.04329143,-46.26034225,-46.5528258,-46.01740194,-44.70986161,-42.6370912,-39.79801861,-36.21976519,-31.97667572,-27.18188,-21.96638982,-16.48036118,-10.88758713,-5.347759128,-0.004033208,5.029793674,9.665361957,13.8276854,17.43943049,20.41096599,22.66744306,24.16226422,24.90573814,24.989633,24.52597838,23.60962452,22.30729053,20.656543,18.69287135,16.47328993,14.07338583,11.57285531,9.045528942,6.560833124
0119met,-4.63,298,0.022258071,0.089920043,0.20245913,0.359368981,0.560118288,0.803718657,1.088308961,1.411097488,1.76894907,2.159114087,2.579451913,3.028157637,3.503235467,4.001921101,4.52058762,5.054730354,5.598847977,6.146920392,6.693066864,7.232006215,7.758900135,8.269503378,8.760580866,9.230922984,9.683106091,10.12475345,10.57043202,11.04934466,11.60667717,12.28561654,13.11266553,14.09836548,15.21799907,16.16636977,16.07590717,14.4340697,12.01672454,10.07877813,9.310662338,9.734140754,11.06141869,12.97016921,15.14166586,17.02458213,17.47323075,15.00492483,8.806594497,-0.56010486,-11.41415134,-21.79224481,-29.96392052,-35.38530293,-38.48422415,-39.42198788,-37.61889874,-31.98633859,-21.92256505,-8.223714382,7.023739548,21.37335053,32.46488666,39.56188933,43.28691483,44.31542367,43.39494122,41.08238046,37.73629782,33.59538411,28.84550774,23.65105773,18.18866558,12.70563692,7.322382041,2.119203479,-2.829517291,-7.439533161,-11.60553322,-15.20700738,-18.12916486,-20.28800992,-21.64854893,-22.23534953,-22.09502254,-21.31016584,-20.01833645,-18.40890392,-16.68485315,-15.03598912,-13.60239638,-12.45906002,-11.61070006,-11.01156446,-10.59784919,-10.30450641,-10.06128403,-9.791802646,-9.419042057,-8.88075228,-8.142952212,-7.198610409,-6.068803775,-4.791852521,-3.423131468,-1.982993824,-0.493028583,1.016328696,2.501580845,3.914422826,5.227366429,6.435305463,7.543001871,8.550687909,9.413320582,10.0407232,10.33850714,10.24328705,9.746865973,8.885715891,7.721351861,6.319974526,4.737729076,3.022560611,1.221125157,-0.617917723,-2.439571019,-4.183903094,-5.79541961,-7.229773372,-8.451704307,-9.450334159,-10.22141115,-10.76082204,-11.06068042,-11.11896048,-10.94765248,-10.57309912,-10.03035269,-9.353377699,-8.57041479,-7.701983618,-6.767516935,-5.790997171,-4.80182717,-3.82939378,-2.89935894,-2.030977858,-1.236706627,-0.523881388,0.103833928,0.645409245,1.103384334,1.484114117,1.798321429,2.061424099,2.287670191,2.483820522,2.647817133,2.771284229,2.843791149,2.858262936
0003pro,1.96,298,0.020694363,0.083280947,0.186446719,0.328880545,0.509666307,0.72790525,0.982007068,1.269249268,1.585845711,1.927735884,2.291555706,2.675133959,3.077234287,3.496775188,3.932431188,4.382412895,4.843990776,5.313429744,5.786300159,6.257565663,6.721669793,7.172917753,7.606141829,8.017733847,8.407700088,8.78193122,9.154682525,9.55527788,10.02688643,10.60133629,11.28085054,12.04507398,12.86625908,13.71904349,14.56764462,15.33170302,15.90343155,16.23352064,16.36865893,16.40464161,16.42652428,16.48088432,16.57370493,16.6406432,16.40745236,15.26198651,12.44607145,7.542913024,0.875646681,-6.556935432,-13.55547057,-19.0576151,-22.93495688,-25.43535236,-26.6964869,-26.66270268,-25.14631877,-22.02582562,-17.44176261,-11.8599621,-5.860606245,0.015445979,5.310741559,9.514412298,12.76097171,15.22329363,16.97879803,18.04292381,18.39824632,18.02121363,16.93478636,15.2354258,13.06854389,10.58662912,7.943975918,5.250829401,2.595557347,0.059176935,-2.281511894,-4.355376755,-6.095533726,-7.437577628,-8.324887693,-8.728466957,-8.67276469,-8.2225747,-7.467545296,-6.510779846,-5.466968541,-4.468651835,-3.652738292,-3.128734803,-2.947312569,-3.102600159,-3.544460939,-4.189242544,-4.945255677,-5.721210018,-6.438122324,-7.036887526,-7.486324727,-7.782143628,-7.94432335,-7.991871967,-7.934649286,-7.773429055,-7.501256745,-7.10621693,-6.5740714,-5.898055986,-5.084859659,-4.155413576,-3.140962188,-2.078021542,-1.002709207,0.046961521,1.030924614,1.911097983,2.652196681,3.232461752,3.645248221,3.89848426,4.009356234,3.998819677,3.882860404,3.673352284,3.380392955,3.013999119,2.586485633,2.113874823,1.613889147,1.104495206,0.603078476,0.12659872,-0.31047894,-0.696771066,-1.024521444,-1.290001385,-1.493146126,-1.636493788,-1.725035117,-1.765632722,-1.766322996,-1.735914089,-1.683210963,-1.616128187,-1.541498473,-1.464708815,-1.390646773,-1.323187589,-1.264118779,-1.213771407,-1.171390289,-1.135150351,-1.102675097,-1.071703658,-1.04002695,-1.005615951,-0.966578306,-0.921351134
0172Edi,-0.76,298,0.01406279,0.057021994,0.129002005,0.229993947,0.359718481,0.517583994,0.702518572,0.91268257,1.145459201,1.397994257,1.667557856,1.951648866,2.247817395,2.55315237,2.86474954,3.180076685,3.497074,3.814108869,4.12981648,4.442974321,4.752496121,5.057706322,5.358800528,5.65737788,5.956577216,6.260391991,6.572608657,6.900151383,7.254592072,7.648278009,8.090614281,8.587695079,9.143535079,9.761072962,10.44148699,11.17306332,11.89511998,12.48962932,12.85947945,12.99667662,12.96060962,12.82776175,12.63354742,12.23769756,11.1881732,8.915155381,5.212174254,0.466993002,-4.563608235,-9.151138577,-12.8326011,-15.41024538,-17.11591381,-18.17723008,-18.64385925,-18.06101785,-15.21641298,-8.746994078,1.475301094,13.73326692,23.0122593,28.20065512,30.55423531,30.98030915,30.17036027,28.51482685,26.2525607,23.55586241,20.56486268,17.38985186,14.12337234,10.84041673,7.595747691,4.427147737,1.36102691,-1.578778862,-4.351447797,-6.881133125,-9.051016526,-10.70145547,-11.80437667,-12.44946545,-12.72693218,-12.71312314,-12.47291967,-12.06424211,-11.55666629,-10.99119984,-10.39184899,-9.776414785,-9.161098226,-8.563028356,-8.000595585,-7.494094778,-7.064450614,-6.734496731,-6.518789583,-6.418796284,-6.42377294,-6.492352782,-6.589060767,-6.683587482,-6.752896882,-6.780333153,-6.747011153,-6.621573108,-6.3608044,-5.922549781,-5.294434057,-4.497470045,-3.561113933,-2.522737852,-1.426389223,-0.326464981,0.724528765,1.69705777,2.576195278,3.351061746,3.991799618,4.466934478,4.760717354,4.873640927,4.812040716,4.589278396,4.222014082,3.731326025,3.145574109,2.494739946,1.808767654,1.115385414,0.439569245,-0.196721829,-0.775004519,-1.280905866,-1.704421953,-2.03942927,-2.282873598,-2.434043242,-2.494956063,-2.470542307,-2.368643526,-2.201314936,-1.987865333,-1.756645581,-1.541129935,-1.370565996,-1.251104059,-1.171691495,-1.124529441,-1.102616072,-1.100413542,-1.113378147,-1.137454084,-1.16872191,-1.202628155,-1.235262229,-1.263177913,-1.282941517,-1.291223628,-1.284965925
