Mol,HFE,Temp,kh_w_40,kh_w_80,kh_w_120,kh_w_160,kh_w_200,kh_w_240,kh_w_280,kh_w_320,kh_w_360,kh_w_400,kh_w_440,kh_w_480,kh_w_520,kh_w_560,kh_w_600,kh_w_640,kh_w_680,kh_w_720,kh_w_760,kh_w_800,kh_w_840,kh_w_880,kh_w_920,kh_w_960,kh_w_1000,kh_w_1040,kh_w_1080,kh_w_1120,kh_w_1160,kh_w_1200,kh_w_1240,kh_w_1280,kh_w_1320,kh_w_1360,kh_w_1400,kh_w_1440,kh_w_1480,kh_w_1520,kh_w_1560,kh_w_1600,kh_w_1640,kh_w_1680,kh_w_1720,kh_w_1760,kh_w_1800,kh_w_1840,kh_w_1880,kh_w_1920,kh_w_1960,kh_w_2000,kh_w_2040,kh_w_2080,kh_w_2120,kh_w_2160,kh_w_2200,kh_w_2240,kh_w_2280,kh_w_2320,kh_w_2360,kh_w_2400,kh_w_2440,kh_w_2480,kh_w_2520,kh_w_2560,kh_w_2600,kh_w_2640,kh_w_2680,kh_w_2720,kh_w_2760,kh_w_2800,kh_w_2840,kh_w_2880,kh_w_2920,kh_w_2960,kh_w_3000,kh_w_3040,kh_w_3080,kh_w_3120,kh_w_3160,kh_w_3200,kh_w_3240,kh_w_3280,kh_w_3320,kh_w_3360,kh_w_3400,kh_w_3440,kh_w_3480,kh_w_3520,kh_w_3560,kh_w_3600,kh_w_3640,kh_w_3680,kh_w_3720,kh_w_3760,kh_w_3800,kh_w_3840,kh_w_3880,kh_w_3920,kh_w_3960,kh_w_4000,kh_w_4040,kh_w_4080,kh_w_4120,kh_w_4160,kh_w_4200,kh_w_4240,kh_w_4280,kh_w_4320,kh_w_4360,kh_w_4400,kh_w_4440,kh_w_4480,kh_w_4520,kh_w_4560,kh_w_4600,kh_w_4640,kh_w_4680,kh_w_4720,kh_w_4760,kh_w_4800,kh_w_4840,kh_w_4880,kh_w_4920,kh_w_4960,kh_w_5000,kh_w_5040,kh_w_5080,kh_w_5120,kh_w_5160,kh_w_5200,kh_w_5240,kh_w_5280,kh_w_5320,kh_w_5360,kh_w_5400,kh_w_5440,kh_w_5480,kh_w_5520,kh_w_5560,kh_w_5600,kh_w_5640,kh_w_5680,kh_w_5720,kh_w_5760,kh_w_5800,kh_w_5840,kh_w_5880,kh_w_5920,kh_w_5960,kh_w_6000,kh_w_6040,kh_w_6080,kh_w_6120,kh_w_6160,kh_w_6200,kh_w_6240,kh_w_6280,kh_w_6320,kh_w_6360,kh_w_6400
0245thi,-1.42,298,0.025731757,0.104021805,0.234232443,0.415258,0.645458071,0.922553752,1.243613412,1.605253069,2.003983154,2.436557083,2.900499738,3.394261673,3.916816059,4.46713466,5.043962502,5.645351164,6.269038049,6.912466396,7.572932347,8.247781644,8.934569161,9.631247117,10.3366415,11.05142767,11.77954933,12.52899458,13.31203657,14.14761314,15.06038943,16.0721629,17.19652851,18.44039518,19.80739379,21.2987413,22.90704947,24.58648048,26.22663912,27.69038235,28.86922918,29.72236399,30.30501993,30.73585925,31.06896529,30.98553164,29.48157336,25.31284446,18.11131876,8.851830204,-0.780366932,-9.237254932,-15.33016215,-19.31804352,-21.72694785,-22.95634612,-23.22026021,-22.51010573,-20.64428311,-17.34740876,-12.30539541,-5.331555327,3.309358874,12.78235605,21.77582917,27.98836607,31.56428971,33.18401127,33.29465143,32.19697633,30.12190476,27.27848446,23.87520063,20.10919506,16.14964213,12.12965805,8.149622067,4.292760327,0.642013229,-2.723498604,-5.712455076,-8.217646828,-10.11483538,-11.34686177,-11.91462623,-11.89210984,-11.41063403,-10.60877348,-9.614020414,-8.531849634,-7.448681971,-6.438307459,-5.565946265,-4.877969309,-4.403032229,-4.161869111,-4.171362039,-4.441755544,-4.965929489,-5.701089089,-6.561842771,-7.443940872,-8.247892688,-8.888715632,-9.298041476,-9.438029932,-9.297616613,-8.88478596,-8.221097476,-7.338483182,-6.268625025,-5.037483303,-3.67596946,-2.231907733,-0.773828852,0.629292601,1.93126784,3.09961984,4.097177124,4.884270844,5.424145941,5.690765382,5.675368857,5.38712449,4.852566725,4.110415212,3.205972165,2.188296525,1.106199649,0.004516764,-1.078134362,-2.10865497,-3.057779277,-3.895199833,-4.584733435,-5.092750818,-5.400543827,-5.511160619,-5.441955933,-5.216042336,-4.859486247,-4.399925849,-3.866770505,-3.291063657,-2.69959903,-2.114346266,-1.55361484,-1.032276105,-0.562240748,-0.15190533,0.193568469,0.471869644,0.683206804,0.830313585,0.918559961,0.955498051,0.950087502,0.911715125,0.849450796,0.771649426,0.685612593,0.597361702
0048pro,-4.76,298,0.033162556,0.134175937,0.302546674,0.537471308,0.837867306,1.202431455,1.629528664,2.116823857,2.661185479,3.260040878,3.912018118,4.614360828,5.363081011,6.154611659,6.986448884,7.856491163,8.761056597,9.693966839,10.64756083,11.61388541,12.58549419,13.5571531,14.52655119,15.49704692,16.48264371,17.51219151,18.6267066,19.52360636,17.27918294,9.637693681,3.098165676,2.859249665,6.08848131,8.832071938,8.678329338,7.24158849,6.624781582,7.552156537,9.742478788,12.58799124,15.56427268,18.32968432,20.6847225,22.42651828,23.0291141,21.50412232,16.99855981,9.614834133,0.437153356,-9.169782962,-18.01202358,-24.74297762,-27.38074415,-22.74993496,-8.546115544,13.76677165,36.78546925,51.91935634,60.77280174,64.87186131,65.3375271,63.02013517,58.54568188,52.31790679,44.93705953,36.87695144,28.48773227,20.01712377,11.62647241,3.440268014,-4.174860006,-11.17855522,-17.5542037,-23.14509594,-27.67239649,-30.8726264,-32.69887053,-33.40527416,-33.28402436,-32.54709936,-31.34328932,-29.77670701,-27.91068342,-25.76219344,-23.35100402,-20.74557718,-18.06543887,-15.44769304,-12.99366962,-10.75244794,-8.714553444,-6.843738529,-5.110270283,-3.491090357,-1.96114095,-0.474738418,1.039917124,2.64739092,4.350301682,6.039751408,7.590750624,8.865844544,9.762362211,10.24040446,10.33434803,10.14686321,9.797914437,9.387055042,8.986100959,8.638618181,8.347772456,8.088775413,7.819603261,7.463262923,6.9253382,6.121946034,5.010202506,3.604962574,1.978933992,0.233246757,-1.534352745,-3.239177646,-4.814909594,-6.217167402,-7.422324627,-8.399711303,-9.148655964,-9.677883633,-10.00035589,-10.12417532,-10.05864403,-9.814100581,-9.402037782,-8.835947121,-8.133382357,-7.320712745,-6.423348626,-5.467594618,-4.479790029,-3.484345215,-2.502541688,-1.552717308,-0.650504051,0.191218837,0.962663531,1.657198726,2.27057838,2.799397902,3.241443587,3.595560992,3.861488163,4.039373453,4.127487827,4.127993988,4.045174646,3.885474814,3.655624504,3.362756523,3.015104673,2.622495075
0061tet,-3.47,298,0.032284307,0.130842245,0.296204113,0.529685226,0.832604462,1.204433099,1.64212654,2.140153869,2.690544262,3.286258594,3.924575685,4.606540145,5.334459238,6.108665981,6.926228015,7.783772686,8.678490941,9.607169677,10.56565216,11.54915482,12.55251677,13.57035203,14.59772155,15.63197,16.67496233,17.73505766,18.82870849,19.97767926,21.20011015,22.17104227,19.39483826,7.12685721,-9.748184389,-18.99722474,-19.69057607,-15.14414933,-7.598621726,0.694307965,8.233255165,14.77115218,20.36849289,25.17673293,29.32666585,32.7265792,34.59069092,33.33748648,27.71928137,18.14039266,6.587806175,-4.403435462,-12.11909032,-13.99155909,-8.799707597,2.609864476,17.38505264,32.05210791,43.44930646,50.1100719,52.86683527,52.46995282,49.58151806,44.86160365,38.93143193,32.33381088,25.67187287,19.31648694,13.38033873,7.749076921,2.3339442,-2.898907533,-7.925401864,-12.66623293,-17.02222182,-20.86913175,-24.05200077,-26.44831682,-28.03783351,-28.88412574,-29.04887735,-28.56056354,-27.42380042,-25.61737399,-23.10670675,-19.88286742,-16.0011075,-11.61317184,-6.994890441,-2.528139434,1.35906982,4.325386776,6.310344911,7.406628047,7.799915681,7.718869869,7.376856041,6.939159436,6.500667545,6.097044939,5.734924131,5.412999966,5.135127361,4.919933118,4.789039639,4.74190586,4.744260201,4.742188246,4.69160827,4.572778883,4.385455578,4.135904315,3.8008048,3.319548887,2.616753653,1.64255175,0.389319002,-1.104885117,-2.761857876,-4.500733535,-6.24977961,-7.941162348,-9.491789888,-10.84795995,-11.97604638,-12.84642777,-13.43273009,-13.71708605,-13.69484913,-13.37799454,-12.79362706,-11.97532177,-10.95627782,-9.766189043,-8.436057774,-7.000363715,-5.496164443,-3.96057532,-2.426309922,-0.922174799,0.525999024,1.893989294,3.158403844,4.298758889,5.296930584,6.137832654,6.809802027,7.302623406,7.616328557,7.756624496,7.733611139,7.560861911,7.254067233,6.830255472,6.307146952,5.702690455,5.03471955,4.320688838,3.577437273,2.819913814,2.061679085,1.314753266
0098met,-2.57,298,0.053787131,0.21755927,0.490411525,0.871326317,1.359593753,1.954001325,2.651468668,3.446541309,4.332834476,5.305250156,6.359752471,7.492027423,8.697943454,9.973204687,11.3118989,12.70650916,14.14844033,15.62791174,17.1353288,18.66325609,20.20615422,21.75912315,23.31923155,24.88827893,26.47454311,28.09318103,29.76574224,31.51526,33.35839904,35.29580674,36.80640036,33.55812812,19.67118756,1.048156056,-10.85529052,-12.90591617,-8.310635715,-0.854590668,7.082754557,14.64149263,21.68031175,28.18002801,33.67956666,36.94140035,36.47379922,31.53925185,22.71204368,11.69188385,0.665608908,-8.692744419,-15.31206743,-17.8587792,-14.13752142,-1.605878465,20.13036134,47.96528645,76.63204525,99.96497029,114.7493487,120.1853673,117.6097287,109.1207463,96.34200595,80.51339963,63.10808149,45.37393704,28.24152117,12.53995794,-1.597394958,-14.25060866,-25.60922198,-35.81152457,-44.90024744,-52.80778122,-59.37889794,-64.39297574,-67.67650211,-69.14425447,-68.79466514,-66.69698157,-62.93751725,-57.59423104,-50.8135639,-42.8341702,-34.03477231,-24.90389561,-15.9522995,-7.634844896,-0.261911454,6.029839662,11.18146411,15.23458267,18.26309844,20.37605688,21.7100423,22.38945267,22.48635609,22.03659726,21.0505707,19.54419076,17.55898579,15.18715825,12.58161003,9.916660666,7.363377852,5.051320007,3.075145409,1.503644666,0.363681157,-0.373155159,-0.792473378,-1.025497863,-1.223505723,-1.52720509,-2.016336217,-2.717985442,-3.637687826,-4.773899194,-6.112022031,-7.623019231,-9.253627622,-10.92957593,-12.56108302,-14.05794218,-15.3446581,-16.38661335,-17.18914971,-17.76849226,-18.11830604,-18.19485877,-17.93259293,-17.2818503,-16.2327853,-14.80818914,-13.03535191,-10.946153,-8.584327382,-6.008691995,-3.294078653,-0.526739504,2.197076416,4.779569346,7.1333331,9.190086213,10.9079445,12.2587271,13.21338715,13.74217822,13.83267148,13.50779537,12.82529769,11.8596187,10.67892481,9.331297645,7.853548012,6.278826367,4.649037847,3.012895811,1.415788929,-0.102148802
0073pen,-3.03,298,0.04675786,0.1887749,0.424310981,0.751080519,1.166735642,1.668709167,2.253877772,2.918421328,3.657924431,4.467700869,5.342919929,6.278482861,7.269203089,8.310042878,9.396135777,10.52294243,11.68615766,12.88121298,14.10297869,15.3455086,16.60204662,17.8661814,19.13343792,20.40348885,21.68130057,22.97717919,24.30506547,25.6773542,27.100886,28.57871151,30.04729053,30.7048171,28.48828922,23.12479775,17.49207838,14.11845209,13.36105055,14.43992375,16.51902196,19.04729683,21.73377883,24.38220465,26.6090268,27.59006705,26.22056751,21.66480218,13.9325901,4.076043078,-6.234319746,-15.38351909,-22.28260236,-26.00143261,-25.295026,-18.59136379,-5.461933807,12.31628171,30.47976909,43.69691122,52.30641654,56.8238119,57.78434362,55.88107444,51.83880227,46.43325592,40.83706579,35.22039718,29.64789084,24.11332368,18.57131485,12.95652916,7.258879632,1.535692882,-3.992009082,-9.125636708,-13.69170658,-17.52329277,-20.51211123,-22.67005861,-24.05371417,-24.70404907,-24.66273957,-23.99901264,-22.80712848,-21.20023236,-19.30799477,-17.27291659,-15.22738889,-13.27200515,-11.47617103,-9.899268247,-8.606476217,-7.650618956,-7.040760357,-6.722622782,-6.59916388,-6.55255039,-6.463694481,-6.244677943,-5.852740752,-5.273799263,-4.529829773,-3.667504015,-2.738746301,-1.779666299,-0.807212508,0.165247689,1.114006741,2.013349538,2.85917933,3.656644243,4.396618854,5.047532884,5.556942952,5.86947664,5.952710427,5.794892477,5.398641473,4.774754465,3.941426548,2.922762088,1.763558298,0.519025252,-0.746443698,-1.977415112,-3.131610758,-4.180415389,-5.106246988,-5.902185868,-6.565153318,-7.089860164,-7.462900021,-7.666128381,-7.68630733,-7.51912724,-7.16878393,-6.648118921,-5.975889191,-5.177123095,-4.282666454,-3.329837084,-2.36415253,-1.435709003,-0.588113089,0.151008593,0.777809021,1.307470402,1.760003053,2.148948511,2.478184018,2.748137947,2.956010429,3.093227223,3.147143852,3.109687644,2.98420036,2.784447371,2.532221867,2.24982056,1.953643921,1.655151597
0223die,-1.63,298,0.045976532,0.186179231,0.42054608,0.749099908,1.171716271,1.687378112,2.293442072,2.98524169,3.756379,4.599659869,5.508442604,6.477595786,7.503443614,8.582917832,9.712640538,10.88824566,12.1043245,13.35470041,14.63295908,15.93326618,17.25064985,18.58087844,19.92035759,21.26735144,22.62465656,24.00250336,25.41765849,26.88668496,28.4200523,30.02209544,31.69167054,33.4215333,35.20121164,37.01931178,38.85723004,40.66769959,42.37269218,43.88728323,45.10531545,45.9088337,46.26417744,46.26828184,46.06674293,45.62881716,44.30927109,40.71124773,33.61414821,23.1789636,10.99841103,-0.873491835,-10.71117589,-17.97104197,-22.86637919,-25.81585778,-27.18764751,-27.22182032,-26.01953536,-23.52385473,-19.45456175,-13.4490023,-5.410962019,4.146837407,14.0698484,22.94707288,29.73437653,33.84317211,35.89716763,36.33870114,35.45896193,33.47605098,30.59112841,27.00486912,22.90967592,18.4852283,13.87435281,9.190862006,4.544535282,0.08205315,-4.114606079,-7.96093992,-11.35268854,-14.15778938,-16.26542402,-17.63404726,-18.29699701,-18.36568836,-17.97927764,-17.26878124,-16.35051011,-15.33336183,-14.31039279,-13.35516896,-12.52451466,-11.86381256,-11.40462271,-11.15269294,-11.07279799,-11.09045312,-11.11926669,-11.08761752,-10.96493062,-10.74964318,-10.4476061,-10.05658636,-9.564722148,-8.958904834,-8.229807641,-7.381611727,-6.419087202,-5.333306753,-4.114850614,-2.765313964,-1.303502397,0.234181902,1.799477713,3.333136344,4.768579402,6.042422691,7.097728406,7.905219037,8.458021086,8.763683372,8.835009233,8.684987957,8.321543964,7.745139931,6.964430573,6.003322758,4.902417058,3.709842569,2.468140087,1.206729114,-0.053707751,-1.293259502,-2.493181982,-3.633799203,-4.694431393,-5.646553272,-6.46255695,-7.116192892,-7.589622493,-7.875640087,-7.975632491,-7.898468787,-7.661378968,-7.287056635,-6.802233114,-6.234561415,-5.608549451,-4.946370715,-4.269714355,-3.600211749,-2.957619887,-2.35751795,-1.809367192,-1.31755936,-0.884352187,-0.511494043,-0.20037104,0.048884154
test1002,-5,298,0.042858949,0.173094155,0.389837402,0.692995189,1.083265204,1.56085122,2.124183063,2.769698445,3.49275179,4.289336024,5.15821155,6.101566954,7.121955465,8.21784952,9.383785305,10.61246937,11.89627433,13.22745442,14.59749473,15.99774428,17.42081917,18.86114637,20.31444651,21.7780864,23.25278068,24.74470044,26.26427597,27.82081359,29.40388716,30.31007821,25.91457042,11.46808399,-6.634472058,-18.5984484,-21.91177362,-19.28832237,-13.91475365,-7.736341154,-1.624695462,4.118799239,9.433095807,14.3360015,18.82631206,22.61916592,24.65100372,23.31766551,17.94882168,9.758191925,1.143322172,-5.16563562,-5.675340041,4.063098988,27.42649509,63.09892368,104.2968398,140.9229725,163.1780125,169.8473558,163.5706501,147.7217701,125.5494284,99.88943702,73.12644503,47.75546478,24.67451811,4.01067606,-14.35900009,-30.60863553,-44.9040659,-57.37494608,-68.1024206,-77.13444192,-84.44349039,-89.89752183,-93.35964972,-94.76145129,-94.14280529,-91.60820784,-87.25586237,-81.25574533,-73.90858292,-65.49250241,-56.20770951,-46.26080509,-35.91237568,-25.63094474,-15.90796242,-6.956138552,1.178923322,8.600116444,15.44819867,21.84126153,27.78663484,33.30287472,38.3616029,42.81537964,46.36271886,48.6127442,49.24625439,48.27351836,45.95725505,42.69329845,38.90252157,34.97346251,31.22386132,27.86086196,24.94132525,22.38821678,20.03670958,17.67890851,15.1049879,12.12861941,8.618750683,4.503114144,-0.224501646,-5.469357568,-11.04840811,-16.71768237,-22.24692688,-27.44800057,-32.19608752,-36.35561243,-39.80530498,-42.4501324,-44.23970368,-45.16653657,-45.22753806,-44.41456066,-42.72110717,-40.17780991,-36.85518583,-32.86671203,-28.35187221,-23.44929188,-18.27935668,-12.93863816,-7.507193942,-2.075542482,3.233745842,8.279011619,12.92918363,17.07466629,20.61831395,23.51293872,25.73618888,27.28378926,28.17717632,28.43207249,28.05608259,27.06362774,25.50419078,23.45397366,21.01654968,18.30598583,15.41758919,12.43539256,9.438567122,6.504010825,3.687024235,1.02097588
0089pen,-6.16,298,0.049433452,0.199460839,0.448104705,0.793132762,1.232556438,1.764192413,2.385008031,3.090690335,3.876906086,4.741767137,5.680713483,6.685658328,7.749010889,8.864625819,10.02728753,11.2321814,12.47330173,13.74408992,15.03841202,16.34972725,17.67175706,18.9987229,20.32611551,21.65248256,22.98309208,24.33682228,25.69914728,24.40958266,8.248218008,-10.766455,-14.90362834,-11.04243794,-6.05170338,-2.528906292,-0.696743193,1.439047315,5.074413917,9.869556903,15.09584641,20.21123353,24.93136552,29.13355221,32.74704056,35.58201365,36.97492728,35.66521945,30.57350973,21.80440931,10.52313772,-1.698559915,-12.38930283,-17.39850379,-10.85963036,11.78007525,48.85045062,88.81632814,116.962662,132.7490813,138.6730235,136.3151375,126.936085,111.8974637,92.69878163,70.83879322,47.97079499,25.79849883,6.054859993,-11.23537423,-26.44681437,-39.9142214,-51.68045665,-61.62197552,-69.66344671,-75.50843936,-78.9217613,-79.90420162,-78.72730218,-75.77763115,-71.35485297,-65.70932909,-59.14699799,-51.94173994,-44.29671412,-36.47174099,-28.72521502,-21.27407844,-14.25765548,-7.763778503,-1.845568276,3.446906123,8.068354089,11.93737833,15.04048788,17.42845465,19.16189406,20.31956027,20.9725036,21.16632352,20.88197797,20.05142515,18.69475699,16.99890203,15.17778123,13.3733723,11.68989573,10.20731918,8.982823472,8.035534027,7.326319701,6.766890287,6.246119736,5.648890136,4.862254081,3.798130375,2.430025746,0.787066706,-1.074636364,-3.084074328,-5.16295609,-7.242074005,-9.246231912,-11.12373371,-12.81995007,-14.27649145,-15.43654778,-16.28558645,-16.84451366,-17.1482544,-17.21455371,-17.02588329,-16.53903279,-15.72634937,-14.59384726,-13.17600548,-11.52183293,-9.677037274,-7.67979195,-5.55854803,-3.341550502,-1.07176576,1.185409157,3.347326009,5.323649954,7.043445286,8.479188596,9.617579665,10.44208302,10.91487311,11.00804134,10.73458453,10.1453896,9.308849229,8.286109264,7.123614577,5.86247024,4.535971613,3.173856325,1.810761002,0.482036864,-0.781021784
test0011,-6,298,0.054110649,0.219471228,0.496507705,0.885514672,1.386815902,2.000090582,2.72332439,3.552226554,4.481650046,5.50767009,6.627514295,7.838431348,9.138608894,10.5262609,11.99652128,13.54189304,15.15401445,16.82342324,18.53914535,20.28969666,22.06566225,23.8618023,25.67715394,27.51621458,29.39052455,31.31822859,33.3222432,35.4273132,37.65577368,40.01014898,41.59312176,34.87401528,9.537641089,-24.18962581,-46.38763145,-51.11402207,-43.92514733,-31.64237005,-18.36027007,-5.714997615,5.971169138,16.7026871,25.91015577,31.97503412,33.08502818,28.7025461,20.05624203,9.476578978,-0.532882044,-8.204288192,-12.42039769,-10.91816172,0.920676237,28.00459945,70.4554701,121.6765044,170.5562152,205.448206,224.3268229,227.3454393,216.0130648,193.0726036,161.8830027,126.0568959,89.00912492,53.15914855,20.13228212,-9.003091953,-34.12993424,-55.43357152,-73.4417125,-88.54279146,-101.0588964,-111.0966362,-118.5998892,-123.4468483,-125.540379,-124.8858803,-121.5739765,-115.820446,-107.9195372,-98.20312819,-86.99625079,-74.62899208,-61.52158825,-48.23078803,-35.3292108,-23.223327,-12.10439506,-2.009735094,7.077990782,15.22365101,22.53956684,29.23674307,35.52590268,41.4085482,46.73942453,51.29592917,54.78934887,56.89120152,57.37574267,56.22870017,53.69101647,50.09387154,45.76960827,41.02623118,36.15967427,31.46551991,27.15789077,23.32432164,19.93479221,16.87611272,13.99101506,11.08574999,7.968227814,4.478156229,0.498271632,-3.997188086,-8.917260182,-14.12753067,-19.47362124,-24.78385528,-29.896489,-34.6090041,-38.69625557,-41.93717177,-44.19854767,-45.46888862,-45.81406453,-45.33136908,-44.07643141,-42.05726879,-39.27271448,-35.74840763,-31.5572618,-26.81115263,-21.64111485,-16.1961893,-10.63991326,-5.132091822,0.183867763,5.193212379,9.806566511,13.94869165,17.54231737,20.49706676,22.738201,24.21967508,24.95206626,25.02698571,24.55633563,23.63456534,22.32806582,20.67415331,18.70812798,16.48729416,14.08728536,11.58732813,9.061189887,6.578631977
0119met,-4.63,298,0.03499151,0.141500571,0.319002437,0.566990756,0.884934223,1.271844441,1.725860283,2.244190039,2.82369854,3.461636165,4.155862291,4.904572003,5.705769512,6.556690514,7.453708092,8.392317575,9.367017636,10.37178818,11.40074847,12.44861733,13.51055645,14.58232058,15.66067465,16.74440903,17.83609928,18.94327701,20.07875398,21.26228753,22.51962114,23.87541946,25.34802277,26.94858716,28.65464965,30.14666899,30.50886616,29.20051127,27.02417276,25.25740784,24.59656407,25.08034647,26.4486452,28.40240598,30.62596413,32.50651625,32.70851492,29.52718104,22.19232871,11.65309665,-0.011029845,-10.735308,-18.99074646,-24.45600074,-27.60715593,-28.64146379,-27.08428343,-22.02178457,-12.99072269,-0.741980349,12.89182806,25.79184117,35.7966912,42.22961338,45.59911252,46.35445101,45.20563692,42.7033797,39.20078112,34.93081804,30.07405405,24.79154123,19.25778165,13.72238778,8.30189778,3.072425841,-1.893111677,-6.513909599,-10.68793758,-14.29594683,-17.22361538,-19.38627376,-20.74771611,-21.33151003,-21.18341144,-20.38803842,-19.08376663,-17.45944984,-15.71703304,-14.04372288,-12.58026369,-11.4028771,-10.51871443,-9.884839488,-9.439766819,-9.121477655,-8.862033823,-8.586152373,-8.217054366,-7.692050399,-6.975829521,-6.061261125,-4.968718469,-3.736242053,-2.419753137,-1.037325304,0.390852134,1.83603808,3.256044106,4.60374669,5.85253381,6.998079996,8.04580337,8.996338849,9.805480145,10.38361272,10.63422392,10.49435401,9.956883478,9.059190469,7.863478594,6.436332122,4.832574685,3.099487871,1.283260214,-0.567161487,-2.396572249,-4.145898291,-5.760256418,-7.196022956,-8.41767641,-9.41490406,-10.18364748,-10.72037416,-11.01763201,-11.07363858,-10.90046101,-10.52442976,-9.980504965,-9.302880122,-8.51983812,-7.651699279,-6.71769506,-5.741846811,-4.75321768,-3.781111165,-2.851346999,-1.983306864,-1.189420042,-0.47714356,0.149733232,0.690465848,1.147899871,1.528607979,1.843211236,2.107008813,2.334152682,2.531173469,2.696080997,2.820307371,2.893253581,2.907783601
0003pro,1.96,298,0.030699208,0.123808505,0.27801646,0.49201194,0.764878827,1.095718365,1.48294025,1.923821987,2.414577437,2.951146088,3.530163859,4.149459533,4.807796751,5.504094013,6.237025845,7.004802855,7.804695508,8.63296872,9.48519285,10.35633154,11.24082833,12.13298841,13.02764409,13.92118717,14.81362333,15.71070578,16.62324138,17.5601114,18.5230931,19.5116433,20.52666544,21.56798356,22.63197546,23.71153262,24.77856477,25.74452347,26.48336651,26.93789948,27.1665311,27.28593528,27.39835432,27.55920892,27.77314263,27.9376321,27.61942768,25.92032594,21.95727294,15.63117531,7.795521111,-0.269976379,-7.462412501,-13.04445264,-17.0087551,-19.6120796,-21.01980999,-21.2320266,-20.12691693,-17.61186961,-13.77663432,-8.955111548,-3.595941731,1.844460054,6.910214432,10.95663624,14.08692072,16.46730303,18.1646625,19.18828208,19.52075495,19.13578472,18.05181558,16.35753146,14.1898399,11.69701389,9.024985382,6.28168122,3.556240083,0.932410131,-1.508158281,-3.687616197,-5.531377076,-6.968143398,-7.936488511,-8.404086699,-8.398114798,-7.986621566,-7.26176155,-6.328479365,-5.302674698,-4.317524401,-3.510095295,-2.989739153,-2.809467739,-2.966652596,-3.410949785,-4.058915357,-4.818306009,-5.596923956,-6.315451358,-6.917042507,-7.369182351,-7.665011635,-7.825623623,-7.870786602,-7.810891528,-7.646483054,-7.371159575,-6.973552585,-6.439739321,-5.763062178,-4.950220108,-4.022121765,-3.009980478,-1.950244359,-0.880065457,0.162053251,1.136464104,2.005771049,2.737786352,3.311506323,3.719891876,3.970524798,4.080134535,4.068733274,3.952586149,3.744000269,3.453578804,3.090823585,2.667126615,2.198007149,1.70083561,1.193342437,0.693204983,0.216993538,-0.221004859,-0.609385475,-0.940324202,-1.209987028,-1.418115929,-1.567010835,-1.661540991,-1.708422228,-1.715522196,-1.691392796,-1.644519131,-1.582680145,-1.51274844,-1.440401865,-1.370361951,-1.30610287,-1.249331581,-1.200391049,-1.158569766,-1.122303213,-1.089750532,-1.058746649,-1.027110788,-0.992821391,-0.953825121,-0.908671063
0172Edi,-0.76,298,0.019519978,0.079127935,0.178949136,0.318974708,0.49892531,0.718209329,0.975754853,1.269722235,1.597494688,1.956218005,2.343162303,2.755826451,3.191760557,3.648053548,4.121801171,4.610471208,5.112003854,5.624766493,6.147394312,6.6786648,7.217491685,7.763199409,8.315983577,8.877443331,9.450717286,10.03977986,10.64812942,11.28133319,11.94811969,12.65737652,13.4154811,14.22628863,15.09227461,16.01537891,16.99604247,18.01969988,19.01349131,19.83583945,20.36960925,20.60459178,20.61320061,20.49054441,20.2841106,19.83948073,18.64938136,16.09403009,12.00657396,6.89290808,1.601315517,-3.132261065,-6.892907746,-9.540701455,-11.31560461,-12.45092201,-13.03044729,-12.70827216,-10.46202543,-5.031697586,3.971861103,15.4149537,24.23957009,29.10128704,31.25625971,31.57957276,30.69479563,28.97863337,26.67041528,23.94163954,20.92991899,17.74451987,14.47657856,11.19939403,7.966030531,4.808479338,1.748734951,-1.189949939,-3.967015662,-6.506454407,-8.688732251,-10.34161423,-11.43897582,-12.07411524,-12.33995804,-12.3149563,-12.06564229,-11.65070291,-11.13545357,-10.5616408,-9.955597224,-9.337069594,-8.723550738,-8.132577451,-7.581939932,-7.090446858,-6.677091894,-6.362907431,-6.161120949,-6.071811802,-6.082401111,-6.155345092,-6.258077004,-6.361409473,-6.44236961,-6.484400132,-6.468552964,-6.36335394,-6.125430754,-5.712303728,-5.110940226,-4.341184688,-3.430776089,-2.415133807,-1.336644205,-0.251142094,0.786272222,1.746181718,2.613938833,3.379025952,4.011963681,4.481560067,4.771861327,4.881768161,4.817453449,4.592436309,4.224199583,3.734546891,3.151343507,2.503903432,1.821429277,1.131374655,0.458522922,-0.174914448,-0.750064517,-1.252773413,-1.673230922,-2.005477381,-2.246598541,-2.395999667,-2.455795172,-2.430954091,-2.329338472,-2.163034195,-1.951311999,-1.722429868,-1.509733831,-1.34231683,-1.226163633,-1.149880082,-1.104989599,-1.084522964,-1.083050587,-1.096145958,-1.119871373,-1.150436653,-1.18363976,-1.215732375,-1.2432511,-1.262735296,-1.270887198,-1.264765857
